报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),1339,34155,1270,390,4225,3615,2994,16314,23996,14663,22492,31195,38157,
营业收入(万元),1339,34155,1270,390,4225,3615,2994,16314,23996,14663,22492,31195,38157,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),3938,35763,1588,14766,10698,13142,3716,18631,23849,28745,51031,31093,37223,
营业成本(万元),1209,34102,1256,469,4247,3679,2140,15215,21120,13102,19159,23607,27552,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2,31,46,--,55,46,47,70,369,82,153,293,255,
销售费用(万元),--,--,2,46,143,78,34,225,253,1781,2753,2511,4052,
管理费用(万元),388,504,267,6326,2556,2093,683,1547,1472,4223,6358,2429,3381,
财务费用(万元),0,-576,-181,105,30,38,-18,321,565,2852,2923,2135,1809,
资产减值损失(万元),2338,1702,199,7820,3666,7208,830,1252,70,6705,19685,118,173,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,6896,-9694,-303,700,1,555,1229,1926,600,559,
对联营企业和合营企业的投资收益(万元),--,--,--,--,-9694,-303,-1,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-2599,-1607,-318,-7480,-16166,-9830,-23,-2315,702,-12854,-26614,702,1493,
营业外收入(万元),4255,2633,0,41115,46,773,373,74,5255,198,766,443,13,
营业外支出(万元),0,2,0,27727,137842,36,48,251,22,882,575,40,94,
非流动资产处置损失(万元),--,--,--,--,1,--,3,--,--,784,152,--,--,
利润总额(万元),1656,1024,-318,5908,-153962,-9092,302,-2492,5935,-13539,-26423,1105,1412,
所得税费用(万元),671,--,--,--,--,108,18,-64,112,9,701,428,188,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),986,1024,-318,5908,-153962,-9201,285,-2428,5823,-13548,-27124,677,1224,
归属于母公司所有者的净利润(万元),986,1024,-318,6178,-153743,-8688,271,-2363,5797,-13185,-27209,592,1163,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,-269,-219,-513,14,-65,25,-363,85,85,61,
基本每股收益,0.01,0.01,-0,0.16,-4.07,-0.23,0.01,-0.06,0.15,-0.35,-0.72,0.02,0.03,
稀释每股收益,0.01,0.01,-0,0.16,-4.07,-0.23,0.01,-0.06,0.15,-0.35,-0.72,0.02,0.03,
