报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),364765,413403,340052,369974,326859,313697,244924,191023,154842,133581,132900,
营业收入(万元),364765,413403,340052,369974,326859,313697,244924,191023,154842,133581,132900,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),386904,401922,329684,353559,314746,300386,234718,180359,145991,124410,123355,
营业成本(万元),290264,318515,271949,304902,265783,255075,195759,148765,124718,107540,109400,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),7980,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2806,3114,1526,2775,1615,1335,2021,377,326,313,818,
销售费用(万元),4429,5752,4479,4964,6239,6373,7734,6932,3479,2812,2425,
管理费用(万元),22938,30570,26143,24895,24629,24201,20068,17047,13214,11173,10324,
财务费用(万元),26560,28790,11168,7719,9232,8470,4526,2590,882,636,-500,
资产减值损失(万元),31927,15181,14419,8305,7247,4931,4611,4647,3372,1936,888,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),4137,8838,9844,5776,3636,-565,-71,389,403,587,564,
对联营企业和合营企业的投资收益(万元),-694,4841,9844,5776,3636,-565,-164,387,385,586,564,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-16948,21222,20213,22191,15749,12747,10135,11053,9254,9759,10109,
营业外收入(万元),333,426,1517,1337,1150,2462,1793,908,864,984,733,
营业外支出(万元),943,195,242,45,33,256,27,108,21,31,179,
非流动资产处置损失(万元),--,--,10,9,11,170,6,13,9,11,54,
利润总额(万元),-17558,21452,21487,23483,16867,14953,11901,11853,10097,10712,10663,
所得税费用(万元),-3073,2056,1040,3076,1957,1813,1561,1608,1193,1210,1184,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-14485,19396,20448,20408,14910,13140,10340,10246,8903,9501,9479,
归属于母公司所有者的净利润(万元),-14222,19270,20507,19842,14912,13142,10346,10246,8906,9475,9431,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-263,126,-60,566,-2,-2,-6,-0,-3,26,48,
基本每股收益,-0.12,0.26,0.28,0.27,0.41,0.79,0.62,0.8,0.75,0.86,0.86,
稀释每股收益,-0.12,0.26,0.28,0.27,0.41,0.79,0.62,0.8,0.75,0.86,0.86,
