报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),305104,220427,161719,110785,95405,77837,56955,48477,32950,29498,22886,15037,10153,8779,4404,
营业收入(万元),305104,220427,161719,110785,95405,77837,56955,48477,32950,29498,22886,15037,10153,8779,4404,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
营业总成本(万元),344285,216571,154964,111477,92904,74716,55156,44054,28475,23770,17732,10975,7714,7120,3920,
营业成本(万元),213750,152642,109742,75368,66534,53112,37738,31183,20888,18491,13752,8840,5964,6047,3094,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
研发费用(万元),14222,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
营业税金及附加(万元),1849,1476,1298,679,453,481,625,386,435,304,192,158,125,65,25,
销售费用(万元),18403,11479,9465,8671,7645,7149,5798,4847,2803,2153,1752,868,513,366,235,
管理费用(万元),45254,40796,31107,23342,16331,11839,9507,6472,3903,2654,1957,1090,1122,632,522,
财务费用(万元),2948,1801,147,559,492,1599,1426,550,144,-31,-201,-81,-53,-74,-28,
资产减值损失(万元),47860,8377,3206,2859,1448,536,61,614,300,199,281,101,42,84,70,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
投资收益(万元),3501,4527,1903,2140,614,1104,78,-9,--,0,--,4,5,0,0,
对联营企业和合营企业的投资收益(万元),-346,252,571,-59,-33,--,--,--,--,0,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
营业利润(万元),-29074,14189,8658,1448,3116,4224,1877,4414,4475,5728,5154,4066,2443,1659,483,
营业外收入(万元),46500,352,3770,4421,3081,3808,5694,747,534,390,271,343,154,98,97,
营业外支出(万元),194,430,3880,109,131,120,30,77,11,56,5,6,0,10,4,
非流动资产处置损失(万元),--,--,33,16,123,96,12,4,1,30,2,0,0,0,0,
利润总额(万元),17232,14111,8547,5759,6066,7912,7541,5084,4998,6063,5420,4404,2597,1747,577,
所得税费用(万元),4086,2610,2545,1018,975,1449,1941,1242,902,979,835,643,205,148,47,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
净利润(万元),13146,11501,6002,4742,5091,6463,5600,3842,4096,5083,4585,3761,2392,1599,531,
归属于母公司所有者的净利润(万元),10666,10491,5168,5069,3074,4316,4611,3817,4130,5104,4585,3761,2392,1599,531,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
少数股东损益(万元),2480,1010,833,-328,2017,2147,989,25,-33,-21,--,0,-0,-0,0,
基本每股收益,0.21,0.21,0.11,0.19,0.13,0.24,0.25,0.25,0.45,0.56,0.5,0.85,0.6,1.6,0.54,
稀释每股收益,0.21,0.2,0.11,0.19,0.13,0.24,0.25,0.25,0.44,0.56,0.5,0.85,0.6,1.6,0.54,
