报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),97788,90022,77789,68420,84539,89343,88454,91043,100168,97623,86353,90425,79690,74634,71836,
营业收入(万元),97788,90022,77789,68420,84539,89343,88454,91043,100168,97623,86353,90425,79690,74634,71836,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),98083,90457,79694,72540,86103,98569,111427,110572,99960,97429,83336,84283,72048,67542,62868,
营业成本(万元),63895,58865,50519,46075,58481,63526,63516,70985,70303,69291,56907,60741,50197,47698,43272,
利息支出(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1021,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1794,1712,1831,865,684,873,646,400,248,140,157,151,137,131,125,
销售费用(万元),17776,16068,14212,12327,14848,19066,28985,27320,21080,22252,21035,19753,17818,16081,15143,
管理费用(万元),7071,8133,6304,5862,5208,6617,5888,5038,5179,3718,2831,2388,2160,2260,2129,
财务费用(万元),4056,3978,4569,5257,5354,6469,6242,3385,2490,1701,1148,392,1324,1041,1163,
资产减值损失(万元),2470,1701,2259,2154,1527,2018,6150,3444,660,326,1257,857,411,332,1037,
公允价值变动收益(万元),2054,1807,1123,2204,2680,11168,10201,-1,1,0,--,0,0,0,1,
投资收益(万元),420,318,-174,3696,447,1298,--,29,101,0,--,0,30,7,-12,
对联营企业和合营企业的投资收益(万元),283,318,--,--,--,--,--,--,--,--,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3438,2231,-956,1780,1563,3239,-12772,-19501,309,195,3017,6143,7673,7099,8957,
营业外收入(万元),67,467,3628,522,1818,7101,3392,1087,3982,2524,892,1023,575,490,413,
营业外支出(万元),452,260,502,223,691,3939,9236,156,791,30,145,80,57,89,627,
非流动资产处置损失(万元),--,--,299,8,40,807,627,129,739,5,27,55,46,0,0,
利润总额(万元),3053,2438,2169,2078,2690,6401,-18616,-18570,3501,2689,3764,7086,8191,7499,8743,
所得税费用(万元),813,652,589,649,1268,4255,2104,-409,149,193,394,1081,1133,756,1498,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2240,1787,1580,1430,1422,2147,-20720,-18161,3352,2496,3371,6004,7058,6743,7245,
归属于母公司所有者的净利润(万元),2435,2017,1703,1443,1436,2160,-20692,-18153,3352,2495,3159,5801,6861,6289,6543,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-194,-231,-123,-14,-14,-14,-28,-8,-1,1,211,203,197,454,702,
基本每股收益,0.03,0.02,0.02,0.02,0.03,0.05,-0.5,-0.43,0.08,0.07,0.08,0.18,0.24,0.22,0.23,
稀释每股收益,0.03,0.02,0.02,0.02,0.03,0.05,-0.5,-0.43,0.08,0.07,0.08,0.18,0.24,0.22,0.23,
