报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),27556,25033,21913,16929,14957,10918,
营业收入(万元),27556,25033,21913,16929,14957,10918,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),21764,16466,14583,13081,10409,7795,
营业成本(万元),7602,6624,8021,5531,6147,4547,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),4717,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),414,399,236,289,163,118,
销售费用(万元),5491,3732,2457,2037,1786,1410,
管理费用(万元),3505,5289,3837,5275,2205,1654,
财务费用(万元),-154,83,-60,-20,107,-37,
资产减值损失(万元),190,339,92,-30,0,101,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),1188,169,166,114,68,26,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),8629,10300,7496,3962,4616,3149,
营业外收入(万元),0,1,1769,1808,542,772,
营业外支出(万元),1,0,5,--,3,22,
非流动资产处置损失(万元),--,--,0,--,0,--,
利润总额(万元),8628,10300,9261,5770,5156,3898,
所得税费用(万元),146,1200,1116,956,704,-46,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),8482,9100,8145,4814,4452,3944,
归属于母公司所有者的净利润(万元),8495,9093,8134,4818,4456,3944,
被合并方在合并前实现净利润(万元),--,--,--,--,-3,-11,
少数股东损益(万元),-13,7,11,-4,-4,--,
基本每股收益,0.66,1.3,1.17,0.78,--,3.94,
稀释每股收益,0.66,1.3,1.17,0.78,--,3.94,
