报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),315632,248654,199789,264423,175810,87038,
营业收入(万元),315632,248654,199789,264423,175810,87038,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),311512,243116,193422,250203,167614,86743,
营业成本(万元),278922,212857,167164,227821,149834,75175,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),13115,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),377,345,235,132,20,6,
销售费用(万元),5354,4644,3335,2831,1986,1488,
管理费用(万元),13246,24268,23087,19495,12641,9668,
财务费用(万元),-2114,1634,-1497,-175,98,523,
资产减值损失(万元),2612,-631,1097,100,3035,-116,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),--,--,11,2,5,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),8116,6020,6378,14221,8201,294,
营业外收入(万元),37,79,290,125,206,143,
营业外支出(万元),30,39,36,84,17,3,
非流动资产处置损失(万元),--,--,31,83,6,3,
利润总额(万元),8123,6060,6632,14262,8390,435,
所得税费用(万元),445,--,--,1979,1029,46,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),7678,6060,6632,12283,7361,389,
归属于母公司所有者的净利润(万元),7678,6060,6632,12283,7361,389,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.6,0.8,0.9,1.79,0.98,0.05,
稀释每股收益,0.6,0.8,0.9,1.79,0.98,0.05,
