报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),118141,87815,80776,95163,72767,42497,35189,
营业收入(万元),118141,87815,80776,95163,72767,42497,35189,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),115434,71587,58664,64430,52081,33713,22523,
营业成本(万元),65035,37358,36003,42090,29901,19357,13325,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),12045,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),772,1111,859,883,921,450,340,
销售费用(万元),13582,12125,8684,8962,6612,4646,3111,
管理费用(万元),7491,15056,11276,10214,9293,7247,4420,
财务费用(万元),313,397,-70,-201,-536,17,198,
资产减值损失(万元),16196,5540,1911,2482,5889,1997,1128,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),4164,938,184,103,330,--,--,
对联营企业和合营企业的投资收益(万元),391,91,58,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),10704,25120,22297,30836,21015,8784,12667,
营业外收入(万元),302,526,6366,7418,5787,4800,1666,
营业外支出(万元),114,21,30,28,41,2,38,
非流动资产处置损失(万元),--,--,5,5,9,1,1,
利润总额(万元),10892,25626,28634,38227,26761,13583,14295,
所得税费用(万元),388,2360,2422,4978,2300,956,1797,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),10504,23266,26211,33249,24462,12627,12498,
归属于母公司所有者的净利润(万元),5372,23266,26211,33249,24462,12627,12498,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),5132,--,--,--,--,--,--,
基本每股收益,0.13,0.6,0.73,0.92,0.68,--,--,
稀释每股收益,0.13,0.6,0.73,0.92,0.68,--,--,
