报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),64183,48983,29268,18076,16401,15570,13022,10096,
营业收入(万元),64183,48983,29268,18076,16401,15570,13022,10096,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),61110,46282,25873,16995,13919,12752,10500,8482,
营业成本(万元),47535,36630,19424,11687,9686,9361,7639,6777,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),3391,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),545,520,284,172,143,118,67,54,
销售费用(万元),3084,2222,1362,1196,951,810,719,478,
管理费用(万元),3987,4683,3208,2856,2639,2006,1872,1082,
财务费用(万元),997,561,630,591,396,352,106,77,
资产减值损失(万元),1571,1664,965,493,104,105,98,14,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),5440,4460,3395,1082,2481,2817,2522,1614,
营业外收入(万元),66,1198,1756,1644,839,460,24,161,
营业外支出(万元),23,2,10,1,1,0,2,2,
非流动资产处置损失(万元),--,--,--,--,0,--,--,1,
利润总额(万元),5483,5657,5140,2725,3319,3277,2544,1773,
所得税费用(万元),858,906,829,330,618,488,357,278,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),4625,4750,4312,2394,2701,2790,2187,1495,
归属于母公司所有者的净利润(万元),4636,4746,4312,2394,2701,2790,2187,1495,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-12,4,--,--,--,--,--,--,
基本每股收益,0.62,0.66,0.77,0.43,0.48,0.54,--,--,
稀释每股收益,0.62,0.66,0.77,0.43,0.48,0.54,--,--,
