报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),41846,43194,45612,39896,31984,20691,
营业收入(万元),41846,43194,45612,39896,31984,20691,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),34970,35235,38135,34081,27524,18676,
营业成本(万元),25627,27979,30335,26091,22123,14732,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),2877,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),365,429,385,449,117,61,
销售费用(万元),2214,1989,1940,1896,1522,877,
管理费用(万元),4219,5105,5439,5765,3773,2997,
财务费用(万元),-547,-457,-160,-189,-277,-135,
资产减值损失(万元),216,189,196,68,267,144,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),650,-76,126,3293,-636,-74,
对联营企业和合营企业的投资收益(万元),-3,-76,126,-149,-114,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),8400,8187,7603,9108,3824,1941,
营业外收入(万元),12,354,837,246,41,50,
营业外支出(万元),2,0,31,3,5,4,
非流动资产处置损失(万元),--,--,12,1,1,--,
利润总额(万元),8409,8541,8409,9351,3861,1987,
所得税费用(万元),1259,1410,1390,1733,618,427,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),7151,7131,7019,7618,3243,1561,
归属于母公司所有者的净利润(万元),6511,6252,6177,7253,2905,1448,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),639,879,842,365,338,112,
基本每股收益,0.58,0.74,0.99,--,--,--,
稀释每股收益,0.58,0.74,0.99,--,--,--,
