报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),899929,764295,721058,679033,532246,405809,380317,331295,247993,199963,174982,157870,135442,110276,
营业收入(万元),899929,764295,721058,679033,532246,405809,379477,331295,247993,199963,174982,157870,135442,110276,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,841,--,--,--,--,0,0,0,
营业总成本(万元),853922,717762,660905,612688,473707,367739,341632,285335,201847,159101,140496,127227,110990,91332,
营业成本(万元),803967,686013,631674,575510,435538,333968,309252,268057,189442,147863,130164,114988,99703,81210,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),1308,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,160,--,--,--,--,0,0,0,
营业税金及附加(万元),4669,3492,3024,3028,2445,434,332,1282,1200,855,965,1647,1847,1538,
销售费用(万元),1711,1320,1093,1024,1353,1191,939,794,677,662,176,301,234,181,
管理费用(万元),11725,10949,10742,12600,12011,11457,11954,10049,8282,6380,5562,5287,3240,2382,
财务费用(万元),15703,13753,14646,19650,21561,21215,18159,6609,1703,1910,3271,4933,5968,6167,
资产减值损失(万元),14841,2234,-275,877,798,-527,837,-1457,544,1432,359,71,-2,-145,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),2097,1229,853,2897,2118,1381,969,814,1365,1016,95,24,0,375,
对联营企业和合营企业的投资收益(万元),2097,1229,834,2897,2106,1381,969,814,1365,1016,95,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),49864,48687,61007,69242,60656,39451,39654,46775,47511,41878,34582,30666,24452,19319,
营业外收入(万元),38,30,571,1416,383,275,346,1312,257,500,428,49,31,18,
营业外支出(万元),1573,404,159,209,166,139,574,33,267,544,138,97,109,3747,
非流动资产处置损失(万元),--,--,85,111,129,55,132,33,17,474,2,97,0,0,
利润总额(万元),48329,48313,61418,70449,60873,39587,39426,48053,47501,41833,34871,30618,24374,15590,
所得税费用(万元),6825,7765,10488,11323,9303,6145,6157,7335,7146,6262,5312,5233,3960,3161,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),41504,40548,50930,59126,51571,33442,33270,40718,40355,35572,29559,25385,20414,12429,
归属于母公司所有者的净利润(万元),40419,39543,50854,58627,51233,33773,33552,40839,40394,35572,29559,25385,20414,12429,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,33732,--,--,--,--,--,--,--,
少数股东损益(万元),1085,1005,76,499,337,-331,-283,-121,-39,--,--,0,0,0,
基本每股收益,0.36,0.36,0.46,0.53,0.49,0.33,0.33,0.8,0.79,0.7,0.67,0.62,0.5,0.34,
稀释每股收益,0.36,0.36,0.46,0.53,0.49,0.33,0.33,0.8,0.79,0.7,0.67,0.62,0.5,0.34,
