报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),737195,558293,601934,501103,433989,352505,287004,
营业收入(万元),--,--,--,--,--,--,--,
利息收入(万元),1188690,1174972,966447,858771,759539,611936,450156,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),94358,88931,95212,78743,72102,45664,25272,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),680,1386,2559,1590,996,347,176,
营业总成本(万元),489265,320867,334506,267489,241789,203962,166498,
营业成本(万元),--,--,--,--,--,--,--,
利息支出(万元),742287,694731,465652,447366,399905,303158,189419,
手续费及佣金支出(万元),7783,6034,6399,3780,3227,3131,1722,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),383,1084,2267,1842,1136,198,108,
营业税金及附加(万元),7485,5490,13250,28468,26644,22940,18033,
销售费用(万元),243080,176402,208102,179190,172881,145955,120004,
管理费用(万元),--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,
资产减值损失(万元),--,137890,110887,57989,41128,34870,28353,
公允价值变动收益(万元),-30369,-35463,-438,740,570,-655,-318,
投资收益(万元),192393,10007,4986,6057,1533,844,1739,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),40792,16712,5497,5905,2382,657,1120,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),247930,237426,267427,233613,192200,148543,120506,
营业外收入(万元),405,340,639,1873,4275,4473,2056,
营业外支出(万元),733,790,691,582,623,1151,256,
非流动资产处置损失(万元),--,--,--,--,--,--,--,
利润总额(万元),247602,236977,267375,234904,195852,151865,122307,
所得税费用(万元),43263,46616,58515,53526,46317,37673,30304,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),204339,190361,208861,181378,149535,114191,92003,
归属于母公司所有者的净利润(万元),202335,190025,208861,181378,149535,114191,92003,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),2004,336,--,--,--,--,--,
基本每股收益,0.37,0.47,0.51,0.58,0.59,0.45,0.36,
稀释每股收益,0.37,0.47,0.51,0.58,0.59,0.45,0.36,
