报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),687663,703325,491101,688989,722310,718917,647777,594244,529389,490232,
营业收入(万元),687663,703325,491101,688989,722310,718917,647777,594244,529389,490232,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),599183,596053,468311,546813,530576,539140,471321,434795,404804,396342,
营业成本(万元),401905,452739,357344,407893,407700,404572,355384,325441,315854,306516,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1157,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),36164,9755,6718,3527,3599,16125,22761,20813,18434,16967,
销售费用(万元),2,8,11,2,21,12,50,194,90,21,
管理费用(万元),123065,94945,79972,107253,87295,82038,74058,60530,54364,53992,
财务费用(万元),31621,35673,25857,29697,33380,33112,24068,19255,14663,17917,
资产减值损失(万元),7279,2933,-1590,-1558,-1420,3281,-5000,8561,1399,928,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),8611,11881,12075,23859,23715,15749,19664,19919,17697,12453,
对联营企业和合营企业的投资收益(万元),7272,10125,11181,17191,17346,11137,15144,16845,17160,12453,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),101325,126169,34865,166035,215450,195526,196120,179369,142282,106343,
营业外收入(万元),1828,927,14120,6849,42649,31370,1074,1090,399,366,
营业外支出(万元),334,4117,457,1542,2361,7298,16808,31661,412,640,
非流动资产处置损失(万元),--,--,183,997,2241,5681,16708,29223,--,--,
利润总额(万元),102819,122978,48528,171342,255738,219599,180386,148798,142269,106069,
所得税费用(万元),33451,32857,11372,36706,58008,41932,42807,42733,32609,23576,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),69367,90121,37157,134636,197731,177667,137579,106065,109660,82493,
归属于母公司所有者的净利润(万元),81026,96297,36503,134449,198014,176436,138466,108391,111499,82478,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-11659,-6176,654,187,-284,1230,-887,-2327,-1839,15,
基本每股收益,0.15,0.18,0.07,0.27,0.39,0.41,0.32,0.25,0.26,0.19,
稀释每股收益,0.15,0.18,0.07,0.27,0.39,0.41,0.32,0.25,0.26,0.19,
