报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),33260,30742,27143,24946,18891,16721,
营业收入(万元),33260,30742,27143,24946,18891,16721,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),30134,26863,23746,21575,17714,16692,
营业成本(万元),21138,18771,16200,13987,11245,10049,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),2425,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),384,252,225,135,105,172,
销售费用(万元),2520,2043,2058,2329,1869,1939,
管理费用(万元),3012,5108,4899,4897,4195,4137,
财务费用(万元),-56,256,163,210,247,144,
资产减值损失(万元),712,433,201,17,52,249,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),--,--,70,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),3943,4851,3467,3371,1177,29,
营业外收入(万元),50,384,917,525,503,1323,
营业外支出(万元),12,6,3,27,2,13,
非流动资产处置损失(万元),--,--,3,0,2,2,
利润总额(万元),3981,5228,4381,3868,1677,1340,
所得税费用(万元),451,772,591,595,292,146,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),3530,4457,3790,3273,1385,1194,
归属于母公司所有者的净利润(万元),3511,4449,3749,3434,1402,1208,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),19,7,41,-161,-16,-13,
基本每股收益,0.22,0.62,0.54,0.49,0.2,0.17,
稀释每股收益,0.22,0.62,0.54,0.49,0.2,0.17,
