报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),87707,77680,58151,46200,30241,27196,
营业收入(万元),87707,77680,58151,46200,30241,27196,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),77272,65059,47378,38982,27430,23966,
营业成本(万元),67602,56660,41048,32659,22867,20227,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),3913,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),493,408,288,184,121,138,
销售费用(万元),2335,2132,1627,1219,945,794,
管理费用(万元),2373,4972,3777,4304,2273,2178,
财务费用(万元),-39,376,204,135,270,406,
资产减值损失(万元),594,511,434,480,955,222,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),1185,--,13,16,501,38,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),11895,12855,10786,7234,3312,3267,
营业外收入(万元),314,166,537,188,172,145,
营业外支出(万元),69,72,514,139,83,79,
非流动资产处置损失(万元),--,--,439,40,6,34,
利润总额(万元),12140,12948,10809,7283,3401,3333,
所得税费用(万元),1573,1753,1559,1463,612,556,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),10566,11196,9251,5821,2789,2777,
归属于母公司所有者的净利润(万元),10453,11196,9251,5872,2711,2833,
被合并方在合并前实现净利润(万元),--,--,--,735,922,--,
少数股东损益(万元),114,--,--,-51,78,-55,
基本每股收益,0.8,1.45,1.23,1,--,--,
稀释每股收益,0.8,1.45,1.23,1,--,--,
