报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),309675,203879,147342,119956,105922,83099,
营业收入(万元),309675,203879,147342,119956,105922,83099,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),291174,177919,116036,100061,96067,77803,
营业成本(万元),212449,126352,74092,66320,68408,55555,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),13069,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),2063,1856,1520,1359,963,658,
销售费用(万元),41689,26056,19502,15155,13553,10110,
管理费用(万元),13592,18840,17332,13154,10327,9131,
财务费用(万元),2775,1876,1490,1830,1987,1436,
资产减值损失(万元),5536,2938,2101,2243,829,912,
公允价值变动收益(万元),993,--,51,--,--,--,
投资收益(万元),1927,-236,50,109,52,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),22152,25975,31407,20004,9907,5297,
营业外收入(万元),290,189,311,377,89,196,
营业外支出(万元),123,93,121,435,76,60,
非流动资产处置损失(万元),--,--,52,296,11,18,
利润总额(万元),22320,26072,31597,19947,9920,5433,
所得税费用(万元),3793,4328,5153,3457,2064,1480,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),18527,21744,26445,16490,7856,3953,
归属于母公司所有者的净利润(万元),18527,21768,26445,16490,7856,3953,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,-24,--,--,--,--,
基本每股收益,0.31,0.48,0.63,0.44,0.24,0.22,
稀释每股收益,0.31,0.48,0.63,0.44,0.24,0.22,
