报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),119810,76442,43309,30222,21361,15209,9241,
营业收入(万元),119810,76442,43309,30222,21361,15209,9241,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),103393,64151,36171,23379,16101,11439,6321,
营业成本(万元),76545,48323,25265,15646,10902,8031,4483,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),5964,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),1052,369,326,231,179,121,84,
销售费用(万元),12084,8349,6170,4187,2925,1548,904,
管理费用(万元),5814,6674,3842,2881,1881,1660,800,
财务费用(万元),457,-275,-314,-246,-35,-9,17,
资产减值损失(万元),1477,710,882,679,249,88,31,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),144,618,96,73,137,--,--,
对联营企业和合营企业的投资收益(万元),-110,99,--,--,--,--,--,
汇兑收益(万元),--,-13,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),19667,15595,7233,6916,5397,3770,2921,
营业外收入(万元),151,208,1781,353,53,55,8,
营业外支出(万元),96,43,10,10,5,8,1,
非流动资产处置损失(万元),--,--,--,2,--,--,--,
利润总额(万元),19722,15761,9004,7260,5445,3817,2929,
所得税费用(万元),2680,2024,1246,1025,774,579,418,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),17043,13737,7757,6234,4671,3238,2511,
归属于母公司所有者的净利润(万元),17183,13802,7757,6234,4671,3238,2511,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-140,-65,--,--,--,--,--,
基本每股收益,1.32,1.34,1.43,1.15,0.93,0.66,0.52,
稀释每股收益,1.32,1.34,1.43,1.15,0.93,0.66,0.52,
