报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),149274,124278,83124,34974,39735,39988,
营业收入(万元),149274,124278,83124,34974,39735,39988,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),119196,98160,72422,33303,38477,40322,
营业成本(万元),89452,75051,53759,24298,25162,27516,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),7652,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1078,1564,451,211,303,615,
销售费用(万元),11839,8854,9310,2891,2489,1568,
管理费用(万元),4609,10909,6967,6115,5900,6823,
财务费用(万元),-2242,2205,-1497,3,243,262,
资产减值损失(万元),6808,-424,3432,-215,4381,3539,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),1108,1138,1436,2019,399,281,
对联营企业和合营企业的投资收益(万元),293,1082,1397,1977,353,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),35035,29304,12151,3719,1657,-53,
营业外收入(万元),140,124,1192,456,1172,1171,
营业外支出(万元),58,72,85,9,105,51,
非流动资产处置损失(万元),--,--,--,--,0,3,
利润总额(万元),35117,29357,13259,4167,2725,1067,
所得税费用(万元),4498,3953,1488,153,44,-217,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),30619,25404,11771,4014,2681,1284,
归属于母公司所有者的净利润(万元),30619,25404,11771,4014,2681,1284,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,1.15,1.06,0.49,0.17,0.11,0.05,
稀释每股收益,1.15,1.06,0.49,0.17,0.11,0.05,
