报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),189254,175048,118311,99802,88471,71328,
营业收入(万元),189254,175048,118311,99802,88471,71328,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),169823,158754,108325,92065,84517,70255,
营业成本(万元),142050,131430,89330,73483,72657,60703,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),6256,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1881,984,519,166,158,173,
销售费用(万元),11964,10666,9224,8633,4649,2574,
管理费用(万元),7892,11794,8919,9069,5947,5073,
财务费用(万元),-834,3048,51,478,1214,1482,
资产减值损失(万元),614,833,282,235,-109,249,
公允价值变动收益(万元),-41,--,--,--,--,--,
投资收益(万元),657,348,36,100,19,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),20351,16845,10022,7838,3974,1073,
营业外收入(万元),698,24,129,107,61,35,
营业外支出(万元),388,583,338,533,302,34,
非流动资产处置损失(万元),--,--,282,374,133,6,
利润总额(万元),20661,16286,9814,7412,3733,1074,
所得税费用(万元),2728,1777,1187,990,558,4,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),17934,14508,8626,6422,3175,1070,
归属于母公司所有者的净利润(万元),17934,14508,8626,6422,3185,1070,
被合并方在合并前实现净利润(万元),--,-21,--,--,249,--,
少数股东损益(万元),--,--,--,--,-10,-0,
基本每股收益,0.92,1.75,1.18,1,--,--,
稀释每股收益,0.92,1.75,1.18,1,--,--,
