报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),34394,30796,23426,18992,23187,21100,23564,22359,15973,10701,
营业收入(万元),34394,30796,23426,18992,23187,21100,23564,22359,15973,10701,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),30298,27962,21791,17433,19812,17619,16906,15738,10536,7062,
营业成本(万元),21784,19426,14821,11802,13778,11722,11085,10175,7738,4961,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1526,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),653,595,394,203,184,177,284,168,122,143,
销售费用(万元),2983,2618,2299,1492,1431,1648,1561,1278,852,517,
管理费用(万元),2827,3926,3694,3372,3736,3279,3252,3801,1847,1354,
财务费用(万元),-725,302,-217,-44,335,269,177,66,12,-7,
资产减值损失(万元),1250,1096,800,608,348,524,547,250,-35,94,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),12,18,168,279,65,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4771,3445,1803,1837,3441,3482,6658,6621,5437,3639,
营业外收入(万元),75,51,688,615,944,1197,895,650,356,519,
营业外支出(万元),64,33,220,23,43,44,31,46,28,51,
非流动资产处置损失(万元),--,--,16,--,--,6,1,0,--,--,
利润总额(万元),4782,3463,2271,2429,4341,4635,7522,7224,5765,4107,
所得税费用(万元),712,358,373,341,598,1140,1087,1149,874,575,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),4071,3105,1898,2088,3743,3495,6434,6075,4891,3532,
归属于母公司所有者的净利润(万元),4042,3145,2149,2191,3743,3495,6434,6075,4891,3532,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),28,-40,-252,-103,--,--,--,--,--,--,
基本每股收益,0.36,0.39,0.27,0.27,0.59,0.58,1.07,1.01,--,--,
稀释每股收益,0.36,0.39,0.27,0.27,0.59,0.58,1.07,1.01,--,--,
