报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),355583,569820,609017,361902,176168,186807,158322,130009,68296,54108,36416,20840,
营业收入(万元),355583,569820,609017,361902,176168,186807,158322,130009,68296,54108,36416,20840,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),768536,602662,550491,360600,205415,182199,128322,87739,57205,46463,30439,17742,
营业成本(万元),413077,458759,457276,306046,155709,140080,109020,78913,50768,41930,26892,15908,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),747,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2182,2318,1620,538,293,114,27,1,--,--,--,--,
销售费用(万元),7293,12013,14055,7552,10202,15043,5031,2168,1367,861,762,477,
管理费用(万元),74769,44833,34583,26565,23269,16147,7890,4558,3543,2452,1744,676,
财务费用(万元),98882,78768,40777,16991,14324,10557,6221,2000,1512,1170,1084,590,
资产减值损失(万元),171586,5971,2179,2907,1618,258,133,99,15,50,-44,90,
公允价值变动收益(万元),-17,11,-36,--,--,--,--,--,--,--,--,--,
投资收益(万元),-2015,37270,18669,3843,12065,97,96,50,52,11,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,-22,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-404744,16257,77158,5146,-17181,4705,30096,42320,11143,7657,5977,3098,
营业外收入(万元),3986,2762,23015,24595,1637,6012,1778,1220,1495,1301,438,303,
营业外支出(万元),13091,4581,1802,2312,592,1249,1080,591,218,69,165,104,
非流动资产处置损失(万元),--,--,390,811,356,993,529,300,58,--,--,--,
利润总额(万元),-413848,14438,98370,27429,-16136,9468,30795,42949,12420,8888,6250,3297,
所得税费用(万元),1169,3631,11424,4418,2281,1871,565,91,123,56,--,1132,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-415017,10808,86947,23011,-18417,7597,30230,42858,12297,8832,6250,2165,
归属于母公司所有者的净利润(万元),-386400,4519,86911,22042,-18946,7562,30271,42864,12297,8832,6250,2165,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-28617,6289,36,968,529,34,-42,-5,--,--,--,--,
基本每股收益,-1.23,0.01,0.28,0.22,-0.2,0.09,0.57,1.61,1.13,0.93,0.83,0.37,
稀释每股收益,-1.23,0.01,0.28,0.22,-0.2,0.09,--,1.61,1.13,0.93,0.83,0.37,
