报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),93731,75241,66501,59704,52881,48491,39559,31689,
营业收入(万元),93731,75241,66501,59704,52881,48491,39559,31689,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),74739,60073,53367,46851,42667,39103,30329,23312,
营业成本(万元),50934,40609,34844,31815,28772,25515,20782,15744,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),7417,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),496,471,408,343,319,444,1347,1591,
销售费用(万元),2862,2167,1954,1706,1688,1636,962,706,
管理费用(万元),12322,16602,15497,12244,10767,10264,7152,5252,
财务费用(万元),-149,-143,378,514,956,1098,-0,-59,
资产减值损失(万元),858,368,286,228,166,147,86,78,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),1499,823,34,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),42,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),22591,17473,13168,12853,10214,9387,9230,8377,
营业外收入(万元),1258,664,1875,1269,1073,796,456,84,
营业外支出(万元),88,67,62,236,75,107,25,42,
非流动资产处置损失(万元),--,--,55,106,75,101,22,22,
利润总额(万元),23762,18070,14980,13885,11212,10076,9662,8419,
所得税费用(万元),3041,2548,2202,2051,1721,1674,1804,1461,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),20720,15522,12777,11834,9491,8402,7857,6958,
归属于母公司所有者的净利润(万元),19115,14422,11577,10488,8514,7784,7363,6505,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,27,25,
少数股东损益(万元),1605,1100,1200,1346,977,618,495,454,
基本每股收益,0.87,0.66,0.68,0.64,0.52,0.47,0.45,0.39,
稀释每股收益,0.87,0.66,0.68,0.64,0.52,0.47,0.45,0.39,
