报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),94461,72621,50180,49487,54257,51994,49407,44464,31319,26653,
营业收入(万元),94461,72621,50180,49487,54257,51994,49407,44464,31319,26653,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),86749,65417,44522,44034,47809,44178,42225,38508,26363,24538,
营业成本(万元),75394,55777,35181,35084,38315,35751,32880,31372,21636,18681,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3225,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),575,689,563,341,377,764,2360,2342,1721,1360,
销售费用(万元),2280,2046,1997,2324,2547,2418,1815,438,293,469,
管理费用(万元),4022,5495,5263,5517,5431,4424,4185,3361,3044,2861,
财务费用(万元),-166,-49,-27,-45,306,430,545,540,-444,1002,
资产减值损失(万元),1417,1459,1545,812,832,391,440,454,113,166,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1185,511,335,499,403,135,--,--,--,559,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,-17,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9185,7922,5994,5954,6852,7950,7183,5956,4956,2674,
营业外收入(万元),465,4,279,295,337,145,214,344,453,296,
营业外支出(万元),22,11,35,55,60,75,59,32,34,21,
非流动资产处置损失(万元),--,--,--,--,--,--,--,4,5,5,
利润总额(万元),9628,7916,6238,6194,7129,8021,7337,6269,5375,2948,
所得税费用(万元),2041,1770,1402,1360,1732,2107,1860,1675,1370,497,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),7587,6145,4836,4834,5397,5914,5478,4594,4005,2451,
归属于母公司所有者的净利润(万元),7565,6049,4768,4817,5362,5870,5418,4569,3981,2286,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),22,97,68,17,35,44,60,25,24,165,
基本每股收益,0.4,0.38,0.3,0.31,0.34,0.37,0.34,0.45,0.4,0.23,
稀释每股收益,0.4,0.38,0.3,0.31,0.34,0.37,0.34,0.45,0.4,0.23,
