报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),781602,636181,585480,472520,349125,260176,220348,186636,152121,120650,107665,61404,52200,41835,23238,
营业收入(万元),781602,636181,585480,472520,349125,260176,220348,186636,152121,120650,107665,61404,52200,41835,23238,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
营业总成本(万元),681337,547640,504381,406994,308213,231936,196793,163747,131469,107541,93561,51363,44778,35257,19535,
营业成本(万元),527098,413284,387888,313285,234565,173608,149000,124645,98204,81732,72152,41394,35082,26719,13882,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
研发费用(万元),66372,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
营业税金及附加(万元),3151,3406,2895,1682,1071,865,662,476,359,295,317,257,141,153,95,
销售费用(万元),35991,29862,28204,25593,21504,17321,16250,12272,12329,9008,7227,3857,2801,2768,1744,
管理费用(万元),41776,85578,77980,58858,43861,32173,26537,23636,18367,14518,11966,5259,6024,5095,3382,
财务费用(万元),-549,7985,2317,4254,3673,4024,2530,1822,1402,1011,856,368,382,298,262,
资产减值损失(万元),3891,7525,5098,3322,3538,3945,1814,895,808,977,1043,227,349,224,170,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
投资收益(万元),3147,3436,2845,2106,1603,1391,-89,--,--,0,-23,-3,0,0,0,
对联营企业和合营企业的投资收益(万元),2638,2153,2845,2105,1603,361,-89,--,--,0,--,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
营业利润(万元),109977,96833,83944,67632,42514,29632,23466,22889,20651,13109,14081,10039,7422,6578,3703,
营业外收入(万元),3932,1377,5471,2122,1574,862,823,1161,472,2854,904,937,297,256,211,
营业外支出(万元),2189,571,452,293,327,124,189,492,1624,2123,470,124,57,40,75,
非流动资产处置损失(万元),--,--,126,45,66,58,31,51,25,1866,119,31,33,0,0,
利润总额(万元),111720,97639,88963,69461,43762,30369,24099,23557,19499,13840,14515,10853,7662,6794,3839,
所得税费用(万元),10768,11002,11314,9128,6319,4594,3878,3698,3449,1702,2774,1116,1036,568,423,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
净利润(万元),100952,86637,77649,60332,37443,25775,20221,19859,16050,12139,11741,9737,6626,6226,3416,
归属于母公司所有者的净利润(万元),95376,82535,73377,56836,33960,24444,20278,19805,15915,11877,11192,9737,6626,6226,3416,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
少数股东损益(万元),5576,4102,4272,3497,3483,1330,-57,55,135,261,549,0,0,0,0,
基本每股收益,1.22,1.05,1.22,0.94,0.73,0.55,0.5,0.49,0.4,0.44,0.63,1.04,0.95,0.89,0.49,
稀释每股收益,1.22,1.05,1.22,0.94,0.73,0.55,0.5,0.49,0.4,0.44,0.63,1.04,0.95,0.89,0.49,
