报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),97088,83150,95101,72435,73285,71996,
营业收入(万元),97088,83150,95101,72435,73285,71996,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),92424,75794,86084,65550,67139,66632,
营业成本(万元),72105,59985,72170,51663,53818,53649,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),3849,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),799,790,614,678,322,440,
销售费用(万元),2772,1853,1382,1321,1633,1566,
管理费用(万元),9607,10637,10250,8309,8077,7684,
财务费用(万元),925,2233,1062,3528,3391,2844,
资产减值损失(万元),2367,296,606,52,-102,448,
公允价值变动收益(万元),222,157,319,-287,25,20,
投资收益(万元),526,-146,-626,66,--,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),5414,7308,8710,6664,6172,5384,
营业外收入(万元),514,936,1659,1376,413,337,
营业外支出(万元),65,40,114,104,193,81,
非流动资产处置损失(万元),--,--,--,--,--,--,
利润总额(万元),5863,8204,10255,7936,6391,5640,
所得税费用(万元),1933,1497,2475,1522,1348,926,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),3931,6707,7781,6414,5044,4714,
归属于母公司所有者的净利润(万元),3898,6719,7668,6440,5053,4753,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),33,-11,113,-26,-9,-39,
基本每股收益,0.52,1.14,1.37,1.28,1.01,0.95,
稀释每股收益,0.52,1.14,1.37,1.28,1.01,0.95,
