报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),421093,318736,221712,168744,129055,102189,89712,83824,67007,60229,
营业收入(万元),421093,318736,221712,168744,129055,102189,89712,83824,67007,60229,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),467580,289940,197735,145753,117689,88065,78158,73448,59072,52076,
营业成本(万元),299652,208138,139729,101902,80620,64350,57594,54372,40912,33675,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),8219,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),3284,3240,1983,1743,568,756,758,620,573,582,
销售费用(万元),94231,46302,31870,24538,23591,14254,11454,10102,10699,9518,
管理费用(万元),19651,22619,16093,13480,11758,8632,6842,6900,5780,5270,
财务费用(万元),8069,3695,5098,2641,967,-631,124,1070,994,2110,
资产减值损失(万元),34474,5945,2962,1449,184,703,1386,384,114,920,
公允价值变动收益(万元),-320,-1454,1664,-48,-255,256,-200,82,68,--,
投资收益(万元),-1408,1542,-270,434,-369,330,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-73,-80,-150,-22,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-43569,31907,25371,23376,10742,14711,11354,10458,8003,8153,
营业外收入(万元),343,246,1776,1177,553,338,735,470,1024,320,
营业外支出(万元),249,152,310,396,334,516,110,242,149,391,
非流动资产处置损失(万元),--,--,72,93,62,5,19,171,50,--,
利润总额(万元),-43475,32001,26837,24156,10961,14532,11979,10686,8877,8083,
所得税费用(万元),-1094,3764,6489,5142,1644,2524,1805,1899,820,1044,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),-42381,28237,20348,19014,9318,12009,10173,8787,8057,7039,
归属于母公司所有者的净利润(万元),-43827,28360,20376,19064,9391,12021,10173,8787,8057,7039,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1446,-122,-28,-50,-73,-13,--,--,--,--,
基本每股收益,-1.13,0.74,0.61,0.61,0.3,0.38,0.57,0.56,0.53,0.59,
稀释每股收益,-1.13,0.73,0.61,0.61,0.3,0.38,0.57,0.56,0.53,0.59,
