报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),1310711,1104403,791847,801122,822264,384636,320522,322277,293766,215655,250139,269109,205239,102892,57051,
营业收入(万元),1310711,1104403,791847,801122,822264,384636,320522,322277,293766,215655,250139,269109,205239,102892,57051,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),1286967,1073894,772237,795542,814479,385558,330758,325319,288094,214559,255590,260875,196399,99895,55017,
营业成本(万元),1206396,1039371,739160,767950,785649,369254,315210,312502,277750,206751,244736,252516,189257,97315,53526,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),40057,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),6859,6309,3910,1300,949,627,557,1115,920,1328,627,650,707,349,182,
销售费用(万元),13869,12447,10734,9078,9116,5054,4683,3793,3302,3229,3093,2807,2452,496,92,
管理费用(万元),16435,16551,14739,14342,13076,7353,7115,6195,5560,3535,3552,2965,2749,915,517,
财务费用(万元),989,-1926,2227,2872,5036,3233,2756,1552,515,-321,1550,1917,1258,826,621,
资产减值损失(万元),2362,1142,1468,1,652,37,437,162,47,37,2031,20,-24,-7,78,
公允价值变动收益(万元),398,-267,67,80,-29,-322,-35,134,-109,87,-139,148,-148,0,0,
投资收益(万元),1472,-1137,-73,-149,-1299,-1845,65,-265,-347,-718,457,-35,-781,3,0,
对联营企业和合营企业的投资收益(万元),561,-91,-113,34,--,--,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),46827,43508,19604,5512,6458,-3089,-10206,-3173,5216,464,-5132,8346,7911,3000,2034,
营业外收入(万元),1626,620,3859,4100,1974,4359,3347,6654,5036,4165,248,513,4,0,0,
营业外支出(万元),568,471,564,206,115,90,53,63,8,116,152,18,31,28,20,
非流动资产处置损失(万元),--,--,259,108,45,28,19,38,2,2,38,--,0,0,0,
利润总额(万元),47885,43657,22899,9405,8317,1179,-6913,3418,10244,4512,-5036,8841,7884,2972,2015,
所得税费用(万元),6995,7594,3866,1817,2722,-241,-1073,750,1493,472,-556,2016,2756,955,212,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),40891,36063,19033,7588,5595,1421,-5839,2668,8751,4040,-4480,6824,5129,2017,1803,
归属于母公司所有者的净利润(万元),40859,36063,18740,7045,5240,1147,-5697,2390,8308,4031,-4271,6091,5283,1900,1803,
被合并方在合并前实现净利润(万元),--,--,--,--,1924,--,--,--,--,--,--,--,-179,116,--,
少数股东损益(万元),31,--,293,543,355,273,-143,278,443,9,-209,734,25,1,0,
基本每股收益,0.39,0.34,0.42,0.18,0.13,0.04,-0.17,0.07,0.51,0.25,-0.26,0.56,0.52,0.23,1.2,
稀释每股收益,0.39,0.34,0.42,0.18,0.13,0.04,-0.17,0.07,0.51,0.25,-0.26,0.56,0.52,0,0,
