报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),409777,304708,219591,190914,174489,161246,
营业收入(万元),409777,304708,219591,190914,174489,161246,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),389840,282378,213282,186113,170113,153069,
营业成本(万元),339169,246234,177266,152809,140457,129229,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),8818,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),3972,3470,3637,2261,881,961,
销售费用(万元),13667,12376,9371,8533,7795,7149,
管理费用(万元),10144,16025,13824,12610,14177,8812,
财务费用(万元),10517,4026,7180,8785,6607,5841,
资产减值损失(万元),3552,247,2004,1116,195,1077,
公允价值变动收益(万元),-4,--,--,--,--,48,
投资收益(万元),11762,17961,15005,9231,11769,7003,
对联营企业和合营企业的投资收益(万元),10912,17678,14260,8816,11254,6939,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),33176,44071,21605,14025,16145,15228,
营业外收入(万元),1386,527,1559,1259,2163,2606,
营业外支出(万元),310,103,336,606,273,215,
非流动资产处置损失(万元),--,--,--,--,--,--,
利润总额(万元),34252,44495,22827,14678,18035,17618,
所得税费用(万元),4986,4660,1926,1429,2052,3006,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),29266,39835,20902,13249,15984,14613,
归属于母公司所有者的净利润(万元),29241,39882,21230,13795,18375,15353,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),26,-48,-329,-546,-2391,-741,
基本每股收益,0.49,0.73,0.45,0.31,--,--,
稀释每股收益,0.49,0.73,0.45,0.31,--,--,
