报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),10062567,10680710,10025415,8227493,7160539,5952756,5353690,4653990,3658390,2660128,1936963,1200524,936085,17822,
营业收入(万元),10062567,10680710,10025415,8227493,7160539,5952756,5353690,4653990,3658390,2660128,1936963,1200524,936085,651126,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),9608957,10269094,9587864,7855005,6839735,5724821,5148665,4450533,3483759,2548484,1858551,1146971,903503,--,
营业成本(万元),8419222,9284311,8716716,7074481,6138931,5161759,4641020,4011937,3140273,2259534,1628546,999072,794715,--,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),198055,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),111659,122725,121040,191082,192709,142264,145540,127375,86508,65623,49632,33578,24356,--,
销售费用(万元),130119,106494,101317,68073,60525,53453,45030,39945,32669,24972,20124,14825,10113,--,
管理费用(万元),445534,542617,439016,379788,312361,236893,193674,161317,141169,114273,88861,67925,51030,--,
财务费用(万元),248815,207852,209812,140204,128534,126008,118322,110217,83667,82266,70628,32277,22651,--,
资产减值损失(万元),45301,5095,-36,1376,6674,4445,5080,-258,-526,1816,760,-706,638,--,
公允价值变动收益(万元),41839,--,-542,-4163,8569,2512,-295,-9866,2587,97,--,0,0,--,
投资收益(万元),114082,135309,19126,31272,24836,5822,6274,8968,14321,41601,8527,14410,1880,--,
对联营企业和合营企业的投资收益(万元),97944,50994,-8733,-7397,-840,-1,1,-5,12,--,--,466,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),770931,728716,456135,399599,354210,236268,211003,202558,191539,153343,86940,67962,34462,27022,
营业外收入(万元),8557,25501,119521,44370,42080,27670,30899,27216,19445,16491,8919,11964,8120,--,
营业外支出(万元),5043,5639,8364,4119,5762,4537,3799,3293,8152,3240,3466,4667,3179,--,
非流动资产处置损失(万元),--,--,4759,2654,4245,3474,1949,938,1666,1915,1514,1405,825,--,
利润总额(万元),774444,748577,567292,439850,390527,259402,238104,226481,202832,166594,92392,75259,39403,29903,
所得税费用(万元),178455,163829,119398,96722,94515,63863,49626,45474,44655,22374,7758,6187,13681,--,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),595989,584748,447894,343128,296013,195539,188478,181007,158177,144220,84634,69072,25721,17822,
归属于母公司所有者的净利润(万元),465771,468360,339531,268305,228699,158474,156251,155032,137674,132310,81077,61762,23094,17822,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),130219,116388,108362,74823,67313,37066,32226,25975,20503,11910,3557,7310,2627,--,
基本每股收益,0.89,0.89,0.69,0.58,0.53,0.45,0.45,0.45,0.4,0.67,0.49,0.37,0.14,0.11,
稀释每股收益,0.89,0.89,0.69,0.58,0.53,0.45,0.45,0.45,0.4,0.65,0.49,0.37,0.14,0.11,
