报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),68412,63303,29752,14324,13433,41022,27867,16128,
营业收入(万元),68412,63303,29752,14324,13433,41022,27867,16128,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),45368,41178,23895,13199,12658,28036,18202,10909,
营业成本(万元),35920,33158,19641,10268,9589,22327,14515,8736,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),2656,2515,1344,971,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),767,666,416,63,17,303,133,109,
销售费用(万元),1155,1232,530,450,513,1263,832,266,
管理费用(万元),2216,2028,1563,1306,2083,3823,2675,1508,
财务费用(万元),228,280,108,-10,-14,-112,2,89,
资产减值损失(万元),2427,1299,292,150,471,433,46,201,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),70,34,87,156,96,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),23388,22169,5943,1280,871,12985,9665,5219,
营业外收入(万元),--,19,12,11,6,130,12,--,
营业外支出(万元),20,66,--,9,8,102,167,65,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,
利润总额(万元),23368,22122,5955,1282,868,13013,9511,5154,
所得税费用(万元),3287,3185,839,149,90,1966,1449,787,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),20081,18937,5117,1133,778,11046,8061,4367,
归属于母公司所有者的净利润(万元),20081,18937,5117,1133,778,11046,8061,4367,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,
基本每股收益,2.13,2,0.54,0.12,0.08,1.17,0.89,0.49,
稀释每股收益,2.13,2,0.54,0.12,0.08,1.17,0.89,0.49,
