报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),33993,29968,26235,31510,22596,18027,
营业收入(万元),33993,29968,26235,31510,22596,18027,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),25530,21215,17744,23665,16437,13592,
营业成本(万元),20438,15448,12015,14979,11616,9546,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1161,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),415,453,380,343,239,187,
销售费用(万元),1393,1353,1402,1487,1830,1500,
管理费用(万元),2399,3574,3760,6131,2376,1685,
财务费用(万元),-14,183,298,299,259,237,
资产减值损失(万元),-262,203,-112,425,117,436,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),1157,210,--,114,135,102,
对联营企业和合营企业的投资收益(万元),--,--,--,28,55,42,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),9805,9108,8491,7960,6294,4536,
营业外收入(万元),1,62,295,3330,176,147,
营业外支出(万元),222,16,89,306,560,343,
非流动资产处置损失(万元),--,--,56,244,12,--,
利润总额(万元),9584,9153,8698,10984,5910,4340,
所得税费用(万元),1347,1361,1285,2055,969,706,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),8237,7792,7412,8928,4941,3634,
归属于母公司所有者的净利润(万元),8237,7792,7412,8928,4941,3634,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.47,0.76,0.78,0.99,--,--,
稀释每股收益,0.47,0.76,0.78,0.99,--,--,
