报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),992541,1134419,1323992,2625995,1141233,748231,555217,
营业收入(万元),--,--,--,--,--,--,--,
利息收入(万元),948058,734402,730199,1172546,418199,266645,169865,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),73465,2142,5478,2937,2043,1403,1158,
营业总成本(万元),625306,649559,669082,1313669,642775,458827,365563,
营业成本(万元),--,--,--,--,--,--,--,
利息支出(万元),603589,435761,484027,703005,137723,68463,27910,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),69591,5,1918,-16,-59,134,15,
营业税金及附加(万元),10239,10406,37326,165696,58955,39206,25435,
销售费用(万元),504642,570938,604587,1133825,579817,400270,337416,
管理费用(万元),--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,
资产减值损失(万元),--,68211,25252,14164,4062,19217,2697,
公允价值变动收益(万元),155593,-22351,-97164,-25061,64256,-12981,4271,
投资收益(万元),-61271,247987,399266,470424,101045,82691,35666,
对联营企业和合营企业的投资收益(万元),-258,--,--,--,34,-33,--,
汇兑收益(万元),-861,-1009,-547,24878,24,-7892,-122,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),74667,69274,45285,44856,19180,12546,4119,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),367234,484860,654909,1312325,498458,289404,189654,
营业外收入(万元),2572,1416,4370,2289,2667,886,2178,
营业外支出(万元),1597,5410,1616,1217,796,989,3201,
非流动资产处置损失(万元),--,--,10,27,19,4,--,
利润总额(万元),368209,480865,657663,1313397,500330,289302,188631,
所得税费用(万元),75036,78968,139122,325732,121291,73809,45378,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),293174,401897,518541,987665,379038,215493,143254,
归属于母公司所有者的净利润(万元),288713,398073,515355,983551,377073,213525,141978,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),4461,3824,3186,4114,1966,1968,1276,
基本每股收益,0.28,0.39,0.54,1.11,0.5,0.31,0.24,
稀释每股收益,--,--,--,--,--,0.31,0.24,
