报告日期,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),619887,487949,470845,456039,419654,
营业收入(万元),619887,487949,470845,456039,419654,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),603152,484975,459075,441991,417438,
营业成本(万元),463903,363090,337944,333178,331300,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),--,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),62508,45729,51513,51156,35443,
销售费用(万元),29776,32434,20756,19275,14242,
管理费用(万元),31300,29334,26028,23055,22811,
财务费用(万元),13664,12823,22170,14420,10738,
资产减值损失(万元),2000,1565,664,909,2905,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),269,107,16,-449,-969,
对联营企业和合营企业的投资收益(万元),266,107,156,-300,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),17004,3082,11786,13599,1247,
营业外收入(万元),1236,1679,7462,5144,2212,
营业外支出(万元),899,658,1323,2090,560,
非流动资产处置损失(万元),--,--,257,1491,256,
利润总额(万元),17341,4103,17924,16654,2899,
所得税费用(万元),2577,1084,3080,-427,420,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),14764,3019,14844,17081,2479,
归属于母公司所有者的净利润(万元),15549,2817,14079,16798,2354,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),-785,202,765,283,125,
基本每股收益,0.3,0.05,0.35,0.42,0.06,
稀释每股收益,0.3,0.05,0.35,0.42,0.06,
