报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),54612,56532,52362,44374,36704,
营业收入(万元),54612,56532,52362,44374,36704,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),42524,47534,42079,34349,29497,
营业成本(万元),33147,37295,33266,25477,20786,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),7768,6910,6489,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),11,12,20,29,15,
销售费用(万元),1162,1108,977,897,777,
管理费用(万元),1057,1511,2425,7008,7424,
财务费用(万元),-1250,698,-1074,-320,21,
资产减值损失(万元),629,0,-24,1258,475,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),100,6,234,111,150,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),13360,9176,10517,10135,7356,
营业外收入(万元),6,368,909,319,74,
营业外支出(万元),1,112,14,1,1,
非流动资产处置损失(万元),--,--,--,1,1,
利润总额(万元),13365,9433,11411,10453,7429,
所得税费用(万元),974,690,999,1068,819,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),12391,8743,10412,9384,6610,
归属于母公司所有者的净利润(万元),12391,8743,10412,9384,6610,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,
基本每股收益,1.19,0.84,1.17,--,--,
稀释每股收益,1.19,0.84,1.09,--,--,
