报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),383403,323835,230802,217599,140232,129073,123156,94179,50853,46245,50455,25221,
营业收入(万元),370190,316962,226350,214861,140232,129073,123156,94179,50853,46245,50455,25221,
利息收入(万元),12384,6102,3453,2115,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),828,771,1000,622,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),337912,280694,190105,184493,125713,110405,103170,82465,41391,36230,43238,20501,
营业成本(万元),273753,230185,149304,154267,108342,99979,92768,77747,35740,32735,40547,19081,
利息支出(万元),2164,2327,2638,1628,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),2687,677,873,575,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),1735,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),3046,1678,1692,1007,379,259,333,76,31,23,16,0,
销售费用(万元),18168,14360,14851,6228,4315,3487,4323,2271,1640,657,823,418,
管理费用(万元),13183,15237,15489,11475,8433,7369,6406,3109,2527,2267,1035,556,
财务费用(万元),17833,13665,3251,3085,3312,-1873,-974,-1522,1325,698,423,384,
资产减值损失(万元),5343,2565,2008,6226,932,1183,315,782,128,-151,395,62,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,30,-413,383,0,
投资收益(万元),4872,7329,2445,2621,4928,1120,--,--,-43,870,26,19,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),52918,53567,43142,35727,19447,19788,19986,11715,9448,10472,7626,4739,
营业外收入(万元),136,196,5418,668,821,599,153,201,317,107,12,12,
营业外支出(万元),215,233,411,561,66,56,23,15,1,4,2,6,
非流动资产处置损失(万元),--,--,107,560,63,55,20,9,1,1,2,6,
利润总额(万元),52839,53530,48148,35834,20201,20331,20116,11901,9764,10576,7636,4744,
所得税费用(万元),4743,5811,6947,5494,2718,3082,3013,1522,1092,997,-61,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),48096,47720,41202,30339,17484,17249,17103,10379,8672,9580,7696,4744,
归属于母公司所有者的净利润(万元),46964,46951,40648,30322,17489,17249,17103,10513,8724,9737,7696,4744,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),1132,768,554,18,-5,--,--,-134,-52,-157,0,0,
基本每股收益,0.26,0.26,0.27,0.37,0.42,0.42,0.83,0.51,0.57,0.67,0.53,0.39,
稀释每股收益,0.26,0.26,0.27,0.37,0.42,0.42,0.83,0.51,0.57,0.67,0.53,0.39,
