报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),145006,125640,113208,106141,98279,93195,88293,77552,
营业收入(万元),145006,125640,113208,106141,98279,93195,88293,77552,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),125881,109938,99534,94171,91102,88191,81587,68904,
营业成本(万元),94460,83622,75771,73409,70692,67574,64242,55855,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),7357,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),1574,1470,1370,692,510,446,466,309,
销售费用(万元),11828,9403,8279,6784,5531,5143,4352,2953,
管理费用(万元),11978,14516,13204,12370,12019,12475,10071,7764,
财务费用(万元),-1637,705,882,799,2161,2541,2330,1864,
资产减值损失(万元),321,221,27,118,189,12,127,158,
公允价值变动收益(万元),-61,--,-6,--,3,--,--,--,
投资收益(万元),226,16,11,37,517,14,14,6,
对联营企业和合营企业的投资收益(万元),-27,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),20137,16088,13680,12008,7698,5018,6719,8654,
营业外收入(万元),1163,1367,885,1120,938,5865,659,541,
营业外支出(万元),435,219,86,114,132,2829,84,119,
非流动资产处置损失(万元),--,--,70,94,97,2160,60,92,
利润总额(万元),20865,17236,14479,13014,8503,8054,7294,9076,
所得税费用(万元),2820,2933,2342,1873,1246,1279,1192,1224,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),18046,14302,12136,11141,7257,6775,6102,7853,
归属于母公司所有者的净利润(万元),14709,11896,10071,9455,6448,6331,5717,7528,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,-62,
少数股东损益(万元),3336,2406,2065,1686,809,445,386,325,
基本每股收益,0.33,0.38,0.62,0.6,0.41,0.4,0.36,0.48,
稀释每股收益,0.33,0.38,0.62,0.6,0.41,0.4,0.36,0.48,
