报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),41514,36795,22994,23704,22998,20640,21555,23301,
营业收入(万元),41514,36795,22994,23704,22998,20640,21555,23301,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),38037,34412,18400,19327,19232,17145,17321,20493,
营业成本(万元),30433,27417,14701,16177,15607,13859,14244,16796,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),2084,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),434,259,283,188,112,131,135,152,
销售费用(万元),2378,2024,1279,1179,1198,950,914,953,
管理费用(万元),3221,4057,2971,2569,2324,2027,2136,2275,
财务费用(万元),-559,451,-867,-838,-5,233,19,371,
资产减值损失(万元),48,204,32,52,-4,-55,-127,-53,
公允价值变动收益(万元),--,--,40,-17,-23,--,--,--,
投资收益(万元),153,279,-136,-208,16,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),3918,2762,4498,4152,3759,3495,4235,2808,
营业外收入(万元),0,202,137,102,297,737,248,120,
营业外支出(万元),18,21,29,15,35,47,35,62,
非流动资产处置损失(万元),--,--,8,--,8,15,--,8,
利润总额(万元),3901,2943,4607,4239,4021,4186,4448,2866,
所得税费用(万元),483,390,621,553,532,570,616,434,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),3418,2553,3985,3686,3488,3616,3832,2432,
归属于母公司所有者的净利润(万元),3262,2455,3985,3686,3488,3616,3832,2432,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),156,98,--,--,--,--,--,--,
基本每股收益,0.33,0.25,0.48,0.49,0.47,0.48,0.51,--,
稀释每股收益,0.33,0.25,0.48,0.49,0.47,0.48,0.51,--,
