报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),258284,256603,255108,164965,109986,49485,37568,40145,42452,39701,81838,75120,96019,45811,
营业收入(万元),258284,256603,255108,164965,109986,49485,37568,40145,42452,39701,81838,75120,96019,45811,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),204107,207364,206340,135572,85351,50216,35755,36020,37774,39847,83253,73787,90587,46127,
营业成本(万元),163359,170111,166501,108666,61182,35340,28939,31349,32610,28650,64613,58246,74721,35736,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),3524,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),3389,3782,4039,1859,1322,859,534,526,465,564,2012,1059,2902,574,
销售费用(万元),--,--,--,--,--,--,--,--,0,0,444,509,594,1363,
管理费用(万元),19537,22014,22060,14243,12653,6197,5495,6111,6200,5890,7392,6685,6363,5432,
财务费用(万元),14270,11426,13804,11510,9691,7820,787,-2851,-1503,4833,9019,6874,5988,3016,
资产减值损失(万元),28,31,-64,-706,504,--,--,885,3,-89,-227,414,19,6,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,0,0,-156,156,132,-2,
投资收益(万元),1084,1475,-161,1739,4862,9564,7029,4458,1541,7881,31425,6561,2038,2443,
对联营企业和合营企业的投资收益(万元),944,-183,-281,-357,332,--,-144,1029,1541,0,0,1436,87,1182,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),79439,62220,48607,31133,29497,8833,8842,8583,6218,7735,29855,8050,7602,2125,
营业外收入(万元),1558,7762,17851,6797,2920,1227,1270,1488,1037,419,974,2060,856,3100,
营业外支出(万元),374,914,1350,85,534,1243,15,51,16,6,18,43,0,10,
非流动资产处置损失(万元),--,--,107,0,20,--,--,--,0,0,0,6,0,10,
利润总额(万元),80623,69068,65108,37845,31883,8817,10098,10020,7239,8148,30810,10066,8458,5215,
所得税费用(万元),13220,8459,10135,6339,6533,-700,2482,1963,2913,1839,4897,1500,1842,-165,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
净利润(万元),67403,60609,54972,31506,25350,9517,7616,8057,4326,6309,25913,8567,6616,5380,
归属于母公司所有者的净利润(万元),57785,50595,46506,30222,23215,8921,6640,7046,3348,5332,24548,8413,6376,4987,
被合并方在合并前实现净利润(万元),--,--,7835,--,--,--,--,--,0,0,--,0,0,0,
少数股东损益(万元),9618,10014,8466,1284,2135,596,976,1010,979,978,1365,153,240,393,
基本每股收益,0.82,0.72,0.66,--,--,--,--,--,0,0.04,0.19,0.07,0.05,0.04,
稀释每股收益,0.82,0.72,0.66,--,--,--,--,--,0,0.04,0.19,0.07,0.05,0.04,
