报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),231781,189589,172303,153017,139798,111584,
营业收入(万元),231781,189589,172303,153017,139798,111584,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),217295,171398,143324,131544,125618,106639,
营业成本(万元),186357,142143,118607,109219,105876,88734,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),9780,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1354,1857,1398,830,549,508,
销售费用(万元),12375,10314,9949,10298,8349,6381,
管理费用(万元),7721,14286,14329,11103,9803,8351,
财务费用(万元),-1678,2525,-1059,-1014,387,2219,
资产减值损失(万元),1385,273,101,1108,655,445,
公允价值变动收益(万元),-685,--,1825,-1479,-1290,675,
投资收益(万元),4437,776,-818,808,1090,927,
对联营企业和合营企业的投资收益(万元),-88,171,208,469,417,364,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),20413,19816,29987,20802,13981,6546,
营业外收入(万元),20,9,1449,1556,697,630,
营业外支出(万元),1239,425,296,223,255,119,
非流动资产处置损失(万元),--,--,60,36,66,--,
利润总额(万元),19194,19399,31140,22134,14423,7058,
所得税费用(万元),1907,2448,4264,2707,2049,904,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),17287,16952,26876,19427,12374,6154,
归属于母公司所有者的净利润(万元),17095,16573,26376,18975,12180,6048,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),192,379,500,452,194,106,
基本每股收益,1.71,2.15,3.52,2.53,1.62,0.81,
稀释每股收益,1.71,2.15,3.52,2.53,1.62,0.81,
