报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),233282,159560,115845,79492,75102,77473,58775,85757,66363,37646,32339,
营业收入(万元),233282,159560,115845,79492,75102,77473,58775,85757,66363,37646,32339,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),189431,129747,93743,67469,63198,68165,46498,71272,60431,33999,30658,
营业成本(万元),99583,72543,61252,49328,50258,59346,41350,65616,56566,31214,27751,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),6478,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2791,2018,1327,647,446,401,296,400,58,11,8,
销售费用(万元),57440,33355,19492,8033,3603,1780,1617,1104,680,629,430,
管理费用(万元),14443,14547,10922,9796,8858,5897,3646,2770,1939,1547,1246,
财务费用(万元),6793,6130,-246,-616,-77,399,-576,1390,1127,586,1316,
资产减值损失(万元),1903,1156,996,282,109,342,167,-8,61,12,-93,
公允价值变动收益(万元),-1513,-565,--,--,-24,--,--,--,--,--,--,
投资收益(万元),2878,1541,774,795,763,354,-7,-4,-2,--,--,
对联营企业和合营企业的投资收益(万元),1354,1541,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),46757,31417,22876,12817,12643,9662,12270,14481,5930,3647,1681,
营业外收入(万元),526,216,1537,695,527,2844,246,604,91,223,97,
营业外支出(万元),308,94,188,68,7,7,39,2,12,33,13,
非流动资产处置损失(万元),--,--,95,9,6,1,--,--,--,--,--,
利润总额(万元),46975,31539,24225,13444,13163,12499,12478,15082,6008,3837,1765,
所得税费用(万元),8096,5066,4193,2290,2376,2121,1984,2289,945,601,254,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),38879,26473,20032,11154,10787,10378,10494,12794,5063,3236,1511,
归属于母公司所有者的净利润(万元),28043,17263,13095,8975,10396,10085,10506,12793,5064,3199,1507,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),10837,9210,6936,2179,391,293,-12,0,-1,37,4,
基本每股收益,0.37,0.25,0.2,0.49,0.6,0.58,1.09,1.58,0.63,0.47,0.33,
稀释每股收益,0.37,0.25,0.2,0.49,0.6,0.58,1.09,1.58,0.63,0.47,0.33,
