报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),87904,66826,59100,100603,71902,58309,53756,47381,35879,23913,18406,12936,
营业收入(万元),87904,66826,59100,100603,71902,58309,53756,47381,35879,23913,18406,12936,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),84121,86674,82587,191192,115107,57971,28366,23583,18538,13777,14890,12381,
营业成本(万元),17234,21534,28072,57490,40696,16163,6392,4190,3272,3261,3890,6325,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),12548,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1000,745,677,414,746,450,388,364,254,226,258,205,
销售费用(万元),34946,25368,15037,20817,18747,10434,12270,14418,9160,6111,7057,2627,
管理费用(万元),13067,19829,24998,37627,30729,23515,10591,7740,5270,3187,2928,3019,
财务费用(万元),1556,10343,12046,14731,15416,4638,-3121,-4028,381,282,411,110,
资产减值损失(万元),3769,8855,1757,60112,8774,2771,1847,900,201,711,346,94,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),119320,1999,7451,773,56021,12,--,--,--,-1219,0,0,
对联营企业和合营企业的投资收益(万元),917,726,1878,413,-548,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),124528,-14415,-16036,-89816,12816,351,25389,23798,17342,8917,3516,555,
营业外收入(万元),1851,49,20303,2328,1575,827,1408,1180,1042,545,1049,391,
营业外支出(万元),8029,43299,799,979,595,148,50,387,65,42,234,0,
非流动资产处置损失(万元),--,--,37,569,201,4,6,360,--,6,2,0,
利润总额(万元),118350,-57666,3468,-88468,13796,1030,26747,24591,18319,9420,4331,946,
所得税费用(万元),12081,-1842,466,3997,4125,542,4211,3837,2877,1787,861,203,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),106269,-55824,3002,-92465,9671,488,22536,20754,15442,7633,3470,742,
归属于母公司所有者的净利润(万元),104620,-53714,7046,-84090,14342,4789,23280,20754,15442,7633,3470,742,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),1649,-2111,-4044,-8376,-4672,-4301,-745,--,--,0,0,0,
基本每股收益,0.68,-0.35,0.05,-0.6,0.61,0.27,1.29,1.38,2,1.02,0.77,1.11,
稀释每股收益,0.68,-0.35,0.05,-0.6,0.61,0.27,1.29,1.38,2,1.02,0.77,1.11,
