报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),17259,30990,36209,53345,51358,28587,48027,43540,27723,16094,5068,
营业收入(万元),17259,30990,36209,53345,51358,28587,48027,43540,27723,16094,5068,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),62656,46095,49226,52726,50449,35344,39414,33746,20916,12353,4663,
营业成本(万元),11150,19269,21925,27452,26465,15720,23642,22229,14035,8704,2898,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4762,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),105,189,123,962,939,611,1113,901,601,217,110,
销售费用(万元),4045,6848,7182,7787,7816,6939,5409,4176,2340,955,329,
管理费用(万元),5439,8760,10721,9626,10696,8924,7136,4869,3038,1836,1218,
财务费用(万元),634,1262,1808,1856,1195,587,856,656,253,136,3,
资产减值损失(万元),36522,9767,7469,5044,3337,2563,1258,914,650,505,106,
公允价值变动收益(万元),--,--,--,--,--,--,0,--,--,--,--,
投资收益(万元),-1920,-99,14510,-107,1,--,0,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-2029,-1200,-1037,-108,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,0,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-47316,-15123,1493,512,910,-6758,8612,9794,6807,3741,404,
营业外收入(万元),0,719,24,271,13,333,173,144,92,0,0,
营业外支出(万元),426,34,31,35,20,126,37,5,34,5,7,
非流动资产处置损失(万元),--,--,--,3,--,--,--,--,--,--,--,
利润总额(万元),-47742,-14437,1486,748,903,-6550,8748,9933,6865,3736,398,
所得税费用(万元),-3959,-457,-27,51,288,-710,1574,1760,1151,658,249,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-43783,-13981,1513,697,615,-5839,7174,8173,5714,3078,149,
归属于母公司所有者的净利润(万元),-44196,-14181,1968,912,913,-5839,7174,8158,5572,3044,229,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,--,--,--,
少数股东损益(万元),413,200,-455,-216,-299,--,0,15,142,35,-80,
基本每股收益,-1.38,-0.44,0.06,0.06,0.06,-0.36,0.75,1.02,0.79,0.53,0.06,
稀释每股收益,-1.38,-0.44,0.06,0.06,0.06,-0.36,0.75,1.02,0.79,0.53,0.06,
