报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),55512,43821,38750,40000,39182,35997,35778,33235,31062,25834,22901,
营业收入(万元),55512,43821,38750,40000,39182,35997,35778,33235,31062,25834,22901,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),52729,41840,36416,36499,35518,32551,31440,29248,27403,22996,20559,
营业成本(万元),44010,35210,30483,30528,29913,27165,26386,25151,23869,19555,18179,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1611,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),622,522,406,309,248,262,282,194,17,--,--,
销售费用(万元),3081,2914,2363,2252,2168,2000,2025,1699,1669,1578,1192,
管理费用(万元),2333,2817,2470,2234,1841,1901,1583,1585,1372,1094,918,
财务费用(万元),842,270,643,1095,1275,1173,1053,667,596,355,184,
资产减值损失(万元),230,108,51,81,73,51,110,-47,-119,414,87,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),577,523,456,511,502,349,48,-27,-27,-27,-138,
对联营企业和合营企业的投资收益(万元),577,523,470,538,528,376,75,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3489,2678,2791,4012,4165,3795,4387,3959,3632,2811,2203,
营业外收入(万元),80,7,507,21,287,323,82,199,208,37,10,
营业外支出(万元),98,5,21,4,7,2,4,15,6,7,8,
非流动资产处置损失(万元),--,--,21,2,4,2,4,1,5,7,1,
利润总额(万元),3471,2679,3278,4029,4445,4116,4465,4143,3835,2841,2206,
所得税费用(万元),366,437,598,545,631,514,664,660,629,403,309,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3105,2242,2680,3484,3814,3602,3801,3484,3206,2438,1897,
归属于母公司所有者的净利润(万元),2811,2261,2680,3484,3814,3602,3801,3484,3206,2438,1897,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),294,-19,--,--,--,--,--,--,--,--,--,
基本每股收益,0.19,0.15,0.31,0.46,0.52,0.48,0.51,0.46,0.43,0.33,0.25,
稀释每股收益,0.19,0.15,0.31,0.46,0.52,0.48,0.51,0.46,0.43,0.33,0.25,
