报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),239494,195812,159691,133808,180165,178225,169769,
营业收入(万元),239494,195812,159691,133808,180165,178225,169769,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),227811,185312,151763,128467,173874,170684,163814,
营业成本(万元),209208,170582,138289,112659,153556,153463,147585,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),1157,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),868,675,1921,4529,6102,6010,5847,
销售费用(万元),3300,2627,2283,2361,2688,2366,1913,
管理费用(万元),9119,6375,4701,4750,4878,5002,4905,
财务费用(万元),2295,1578,1198,951,736,201,98,
资产减值损失(万元),1864,3475,3371,3216,5914,3643,3466,
公允价值变动收益(万元),-13,--,--,--,--,--,--,
投资收益(万元),321,62,--,2,95,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),12292,10644,7928,5344,6386,7540,5954,
营业外收入(万元),3,123,322,34,151,64,42,
营业外支出(万元),140,-68,483,235,164,17,82,
非流动资产处置损失(万元),--,--,--,0,--,--,--,
利润总额(万元),12155,10834,7766,5143,6373,7587,5915,
所得税费用(万元),5442,2956,2253,1497,1747,2095,1962,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),6713,7878,5513,3646,4626,5492,3953,
归属于母公司所有者的净利润(万元),6878,7878,5513,3646,4606,5512,3953,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-166,--,--,--,20,-20,-0,
基本每股收益,0.4,0.62,0.54,0.37,0.51,0.61,0.66,
稀释每股收益,0.4,0.62,0.54,0.37,0.51,0.61,0.66,
