报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),71487,65842,43055,43568,44962,55441,57495,62781,64379,53676,48802,40238,30848,24955,
营业收入(万元),71487,65842,43055,43568,44962,55441,57495,62781,64379,53676,48802,40238,30848,24955,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
营业总成本(万元),70408,105801,41644,40915,54625,54735,56831,62472,65018,48878,43272,34940,28278,23692,
营业成本(万元),53021,49634,29773,32245,40173,44644,47527,50649,53626,41827,38908,31795,25248,21263,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
研发费用(万元),2703,--,--,--,--,--,--,--,--,--,--,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
营业税金及附加(万元),444,600,374,235,288,284,243,261,318,255,158,153,83,53,
销售费用(万元),6102,4208,3005,3086,3909,3952,4630,5154,4982,3307,2487,1711,1316,1097,
管理费用(万元),6643,11552,5199,4726,5369,4473,3875,4644,4839,3497,1275,830,1224,1014,
财务费用(万元),143,-40,121,759,972,1028,766,1493,1209,-140,255,493,315,190,
资产减值损失(万元),1352,39847,3172,-137,3914,355,-209,272,44,132,190,-42,92,74,
公允价值变动收益(万元),17,58,--,--,--,--,--,--,--,--,--,0,0,--,
投资收益(万元),3400,2446,157,-68,293,285,520,476,269,--,--,0,5,0,
对联营企业和合营企业的投资收益(万元),2,--,0,-71,--,--,--,--,-1217,--,--,0,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
营业利润(万元),4738,-37356,1568,2586,-9370,991,1184,785,-371,4797,5530,5309,2575,1257,
营业外收入(万元),2893,764,469,209,507,290,709,477,2924,542,549,38,73,14,
营业外支出(万元),64,27,84,48,799,14,86,81,1360,27,80,27,29,5,
非流动资产处置损失(万元),--,--,10,3,783,3,2,12,--,--,--,0,0,--,
利润总额(万元),7566,-36619,1953,2748,-9662,1267,1807,1181,1193,5313,5999,5319,2619,1267,
所得税费用(万元),7,53,803,549,80,263,760,440,518,827,756,757,520,193,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,
净利润(万元),7559,-36671,1150,2198,-9742,1003,1047,740,676,4486,5243,4563,2098,1074,
归属于母公司所有者的净利润(万元),7553,-36507,1166,1088,-9205,960,1022,417,255,4467,5278,4517,2078,1054,
被合并方在合并前实现净利润(万元),--,--,--,--,--,0,--,--,--,--,--,0,--,--,
少数股东损益(万元),7,-164,-16,1110,-537,43,24,323,421,19,-35,46,21,20,
基本每股收益,0.12,-0.88,0.04,0.06,-0.47,0.05,0.05,0.02,0.01,0.3,0.58,0.62,0.29,0.15,
稀释每股收益,0.12,-0.88,0.04,0.06,-0.47,0.05,0.05,0.02,0.01,0.3,0.58,0.62,0.29,0.15,
