报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),42576,38606,36828,13819,8823,
营业收入(万元),42576,38606,36828,13819,8823,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),33710,32299,34031,12316,9463,
营业成本(万元),12066,10740,15804,3002,2102,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),10723,12084,11411,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),117,288,34,145,78,
销售费用(万元),3229,2441,1875,970,686,
管理费用(万元),4620,4001,3266,7395,6050,
财务费用(万元),417,126,-21,273,346,
资产减值损失(万元),2538,2620,1661,531,201,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),51,--,173,26,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),10497,6793,2970,1528,-640,
营业外收入(万元),55,35,749,680,695,
营业外支出(万元),7,14,28,5,25,
非流动资产处置损失(万元),--,--,--,--,20,
利润总额(万元),10545,6813,3691,2203,30,
所得税费用(万元),429,233,-7,-112,-139,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),10116,6581,3698,2315,170,
归属于母公司所有者的净利润(万元),10259,6743,3699,2315,170,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),-143,-162,-1,--,--,
基本每股收益,1.03,0.67,0.37,0.66,0.07,
稀释每股收益,1.03,0.67,0.37,0.66,0.07,
