报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),83489,79640,69521,70971,65495,61417,54092,
营业收入(万元),83489,79640,69521,70971,65495,61417,54092,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),73938,70988,61741,63275,59598,57951,51721,
营业成本(万元),58152,54124,47699,49272,46278,46338,43215,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),2753,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),424,376,362,343,271,222,196,
销售费用(万元),8058,9660,7697,7093,6832,4924,3942,
管理费用(万元),4506,6775,5463,5616,4870,5131,3633,
财务费用(万元),-204,36,561,896,1081,794,471,
资产减值损失(万元),248,17,-41,55,266,542,265,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),1520,571,70,48,-888,77,6,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),11186,9349,7849,7744,5009,3544,2377,
营业外收入(万元),437,85,556,141,167,111,52,
营业外支出(万元),13,11,157,16,65,131,38,
非流动资产处置损失(万元),--,--,138,5,49,120,27,
利润总额(万元),11609,9423,8248,7868,5111,3524,2391,
所得税费用(万元),1727,1415,1229,1146,940,835,343,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),9882,8007,7018,6723,4171,2689,2049,
归属于母公司所有者的净利润(万元),9882,8007,7018,6723,4171,2590,1601,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,99,448,
基本每股收益,1.01,1.06,1.08,1.03,0.64,0.4,0.25,
稀释每股收益,0.98,1.05,1.08,1.03,0.64,0.4,0.25,
