报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),55754,47071,35308,33689,33649,33724,
营业收入(万元),55754,47071,35308,33689,33649,33724,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),52107,43761,31475,30588,30917,31350,
营业成本(万元),45777,37172,26938,25533,25052,24904,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1872,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),72,71,17,39,49,47,
销售费用(万元),3593,3066,2555,2945,3542,3993,
管理费用(万元),1441,2989,2363,2364,2165,2144,
财务费用(万元),-862,337,-407,-408,83,211,
资产减值损失(万元),214,126,9,115,26,51,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),--,4,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),4544,4043,3833,3101,2731,2374,
营业外收入(万元),21,83,1564,771,687,293,
营业外支出(万元),44,34,201,112,63,27,
非流动资产处置损失(万元),--,--,0,2,3,6,
利润总额(万元),4522,4093,5195,3759,3355,2639,
所得税费用(万元),501,527,749,572,431,661,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),4021,3566,4447,3188,2924,1978,
归属于母公司所有者的净利润(万元),4021,3566,4447,3188,2924,1978,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.36,0.49,0.74,0.53,0.49,0.33,
稀释每股收益,0.36,0.49,0.74,0.53,0.49,0.33,
