报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),35618,31763,27551,23673,26893,23038,19848,
营业收入(万元),35618,31763,27551,23673,26893,23038,19848,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),33746,28527,24145,20821,21302,18669,16526,
营业成本(万元),26297,21476,17547,14657,15458,13183,12594,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),2012,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),332,388,335,195,250,188,159,
销售费用(万元),1465,1457,1136,1005,1062,886,786,
管理费用(万元),3381,4863,4695,4765,4251,3529,2549,
财务费用(万元),127,298,266,160,290,720,284,
资产减值损失(万元),133,44,166,39,-9,164,154,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),107,92,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),2486,3513,3406,2853,5591,4369,3323,
营业外收入(万元),23,240,151,637,28,151,45,
营业外支出(万元),33,25,65,97,34,133,68,
非流动资产处置损失(万元),--,--,6,--,2,2,0,
利润总额(万元),2476,3728,3492,3392,5585,4387,3301,
所得税费用(万元),267,354,385,418,839,692,530,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),2209,3374,3107,2974,4746,3694,2771,
归属于母公司所有者的净利润(万元),2209,3374,3107,2974,4746,3694,2771,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,0.25,0.44,0.47,0.45,0.72,0.67,0.55,
稀释每股收益,0.25,0.44,0.47,0.45,0.72,0.67,0.55,
