报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),116631,113991,89876,75745,71453,62937,
营业收入(万元),116631,113991,89876,75745,71453,62937,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),110096,108210,83593,71015,69301,62707,
营业成本(万元),96431,93926,72158,62504,61942,53860,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),6151,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),229,525,518,356,192,130,
销售费用(万元),3768,3172,3232,2563,2162,2306,
管理费用(万元),3960,8177,7876,6552,4807,5675,
财务费用(万元),-995,1149,-701,-1281,-45,541,
资产减值损失(万元),552,1260,509,321,243,195,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),682,105,94,193,29,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),7977,6097,6378,4922,2181,230,
营业外收入(万元),606,338,543,376,487,698,
营业外支出(万元),63,72,42,18,28,15,
非流动资产处置损失(万元),--,--,39,11,25,8,
利润总额(万元),8520,6363,6879,5279,2639,913,
所得税费用(万元),773,612,876,631,318,108,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),7747,5751,6003,4649,2321,805,
归属于母公司所有者的净利润(万元),7974,5824,6002,4648,2321,805,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-227,-72,0,1,-0,--,
基本每股收益,0.8,0.83,1,0.77,0.39,0.13,
稀释每股收益,0.8,0.83,1,0.77,0.39,0.13,
