报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),303165,251183,92004,36444,32884,31546,30379,27982,
营业收入(万元),303165,251183,92004,36444,32884,31546,30379,27982,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),269786,221779,71043,28275,26541,25709,24962,20660,
营业成本(万元),180702,153464,51468,19880,20260,19620,18863,15918,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),19497,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),1609,1184,662,205,196,642,924,841,
销售费用(万元),19669,20796,8345,1237,941,619,508,275,
管理费用(万元),29162,35038,11247,5990,4060,3239,2470,2429,
财务费用(万元),8462,4267,1541,723,1014,1575,2206,1200,
资产减值损失(万元),10686,7031,-2220,240,70,14,-10,-4,
公允价值变动收益(万元),157,64,--,--,--,--,--,--,
投资收益(万元),7215,280,205,287,-46,-39,-46,--,
对联营企业和合营企业的投资收益(万元),1620,39,71,45,-46,-39,-46,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),43726,33395,21167,8457,6298,5798,5371,7322,
营业外收入(万元),90,683,863,443,142,348,294,344,
营业外支出(万元),295,6,173,189,39,236,220,205,
非流动资产处置损失(万元),--,--,108,189,39,236,220,204,
利润总额(万元),43521,34072,21856,8711,6400,5909,5445,7461,
所得税费用(万元),6895,6423,3877,1572,1208,1067,970,1379,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),36626,27649,17979,7139,5192,4842,4475,6082,
归属于母公司所有者的净利润(万元),37780,26956,17014,7136,5189,4841,4475,6081,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-1154,693,966,3,3,1,0,1,
基本每股收益,1.08,0.77,0.68,0.35,0.32,0.3,0.28,0.37,
稀释每股收益,1.08,0.77,0.68,0.35,0.32,0.3,0.28,0.37,
