报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),243299,215688,156999,118842,104973,96956,
营业收入(万元),243299,215688,156999,118842,104973,96956,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),214090,189156,136323,103642,92598,91409,
营业成本(万元),155819,140405,99229,73985,64958,59204,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),9249,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),2242,1977,1420,1017,971,783,
销售费用(万元),33376,29298,23166,17849,14400,19349,
管理费用(万元),14071,17153,13256,11224,12036,10977,
财务费用(万元),-1739,66,-1654,-984,-174,308,
资产减值损失(万元),1072,256,906,551,407,787,
公允价值变动收益(万元),6,--,--,--,--,--,
投资收益(万元),2300,797,--,--,--,3643,
对联营企业和合营企业的投资收益(万元),326,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),32184,27994,20676,15199,12375,9191,
营业外收入(万元),119,127,735,317,628,460,
营业外支出(万元),351,472,263,136,178,1560,
非流动资产处置损失(万元),--,--,55,15,48,9,
利润总额(万元),31951,27649,21148,15380,12826,8091,
所得税费用(万元),4661,4227,3369,2142,2175,689,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),27290,23422,17779,13238,10650,7402,
归属于母公司所有者的净利润(万元),27290,23422,17779,13238,10650,7402,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,1.71,1.67,1.48,1.1,0.97,0.69,
稀释每股收益,1.71,1.67,1.48,1.1,0.97,0.69,
