报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),156041,159089,168790,178877,131569,93000,89992,84954,80025,75284,71064,65446,62399,41494,
营业收入(万元),156041,159089,168790,178877,131569,93000,89992,84954,80025,75284,71064,65446,62399,41494,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业总成本(万元),140154,135090,139881,150914,109681,78369,76825,75043,71410,67062,63660,58404,55235,36118,
营业成本(万元),96219,98993,105890,118215,83073,55012,54278,53276,53649,50228,48470,43678,40308,24984,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
研发费用(万元),6079,--,--,--,--,--,--,--,--,0,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业税金及附加(万元),501,595,807,1017,1907,2494,3235,3126,2684,2532,1278,1215,1094,1223,
销售费用(万元),12911,13000,13497,13282,8427,7371,6757,6036,4904,3803,3244,2747,4413,2862,
管理费用(万元),25663,24307,22026,20329,17179,13652,12635,12291,10063,9420,8585,8280,7430,6336,
财务费用(万元),-1689,-2135,-2421,-2273,-1095,-460,-56,96,81,993,2103,2744,2038,208,
资产减值损失(万元),470,329,82,345,189,299,-24,217,29,86,-19,-260,-47,505,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资收益(万元),1861,-626,1143,--,--,-15,-6,-9,115,227,-67,-39,-34,-112,
对联营企业和合营企业的投资收益(万元),-907,-626,1065,--,--,-15,-6,-9,42,227,-67,-39,-34,-112,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业利润(万元),20671,24682,30052,27963,21888,14616,13161,9902,8730,8449,7337,7003,7130,5264,
营业外收入(万元),267,392,821,2172,480,1271,884,2510,759,1286,1718,1302,664,2308,
营业外支出(万元),743,70,94,1478,107,199,2,20,11,60,19,223,170,51,
非流动资产处置损失(万元),--,--,8,1401,33,9,--,10,--,0,15,193,7,47,
利润总额(万元),20194,25005,30779,28657,22261,15689,14043,12391,9478,9675,9037,8082,7623,7521,
所得税费用(万元),126,97,301,584,463,526,633,442,477,1713,1496,1040,895,910,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
净利润(万元),20068,24907,30479,28073,21798,15163,13410,11950,9002,7962,7540,7043,6728,6611,
归属于母公司所有者的净利润(万元),19722,23557,30263,27223,21488,14322,12769,11776,8577,7819,7572,7127,6623,6753,
被合并方在合并前实现净利润(万元),--,59,--,1564,5808,--,--,-742,--,0,--,--,--,--,
少数股东损益(万元),346,1350,215,849,310,841,641,174,425,144,-32,-85,105,-143,
基本每股收益,0.32,0.38,0.49,0.53,0.54,0.45,0.4,0.37,0.32,0.29,0.32,0.36,0.33,0.34,
稀释每股收益,0.32,0.38,0.49,0.53,0.54,0.45,0.4,0.37,0.32,0.29,0.32,0.36,0.33,0.34,
