报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),119395,128887,104864,91489,85913,93381,97482,88068,74305,63934,
营业收入(万元),119395,128887,104864,91489,85913,93381,97482,88068,74305,63934,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),96049,104933,86076,76341,71584,76343,80195,73219,65582,61117,
营业成本(万元),66186,72689,59578,51065,46995,50652,53518,48688,43332,37549,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1160,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),4334,5660,4760,3233,3162,3385,4037,3290,3379,3289,
销售费用(万元),13883,15073,11785,10478,11554,12757,12562,12039,10808,10335,
管理费用(万元),9479,11283,8885,8827,8091,7852,7737,7220,5969,4387,
财务费用(万元),470,49,1200,1918,1510,1290,1990,1961,2879,4323,
资产减值损失(万元),536,178,-132,821,271,407,351,22,-786,1234,
公允价值变动收益(万元),-217,217,--,--,--,--,--,--,--,--,
投资收益(万元),820,720,149,34,--,--,--,40,-114,9660,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,-14,-37,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),25012,26083,18937,15183,14329,17038,17287,14889,8608,12477,
营业外收入(万元),41,195,5872,857,1270,256,395,344,373,138,
营业外支出(万元),778,120,5459,262,640,185,119,135,383,45,
非流动资产处置损失(万元),--,--,5360,63,364,86,19,33,1,2,
利润总额(万元),24276,26157,19351,15778,14960,17109,17563,15098,8598,12570,
所得税费用(万元),6446,7795,5010,4212,3760,4594,4851,4152,2567,2918,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),17830,18363,14341,11566,11200,12515,12712,10947,6032,9652,
归属于母公司所有者的净利润(万元),17784,18195,14147,11369,10994,12404,12723,11127,6081,9545,
被合并方在合并前实现净利润(万元),--,--,--,-69,--,--,--,--,--,--,
少数股东损益(万元),46,168,195,197,206,110,-11,-181,-49,107,
基本每股收益,0.36,0.37,0.33,0.28,0.33,0.41,0.42,0.37,0.2,0.35,
稀释每股收益,0.36,0.37,0.33,0.28,0.33,0.41,0.42,0.37,0.2,0.35,
