报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),47241,29354,24595,23403,28718,27281,20227,17393,
营业收入(万元),47241,29354,24595,23403,28718,27281,20227,17393,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),41879,24978,20780,19041,23578,20957,14507,12426,
营业成本(万元),31530,17117,14038,12239,15542,13916,9123,7821,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),1763,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),462,377,207,243,302,141,191,110,
销售费用(万元),3116,2307,2018,2002,2358,2065,1598,1301,
管理费用(万元),3244,4027,4213,4085,4950,4505,3225,2945,
财务费用(万元),4,-112,-135,-97,-129,-38,22,-47,
资产减值损失(万元),1759,1262,439,570,554,368,348,295,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),409,260,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),6511,5289,3815,4362,5140,6324,5720,4967,
营业外收入(万元),187,46,1246,1478,1813,1756,895,137,
营业外支出(万元),25,5,10,6,42,21,9,4,
非流动资产处置损失(万元),--,--,4,1,39,13,7,0,
利润总额(万元),6673,5330,5050,5834,6912,8059,6606,5100,
所得税费用(万元),912,750,698,787,965,1175,978,673,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),5761,4580,4352,5047,5947,6884,5628,4427,
归属于母公司所有者的净利润(万元),5501,4504,4306,5029,5932,6840,5524,4391,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),260,76,45,17,15,44,104,36,
基本每股收益,0.54,0.47,0.9,1.05,1.23,1.42,1.15,0.91,
稀释每股收益,0.54,0.47,0.9,1.05,1.23,1.42,1.15,0.91,
