报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),141133,104683,58712,44157,38617,67978,57993,39647,24381,18169,14174,9345,
营业收入(万元),141133,104683,58712,44157,38617,67978,57993,39647,24381,18169,14174,9345,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),121525,93969,58228,43204,38764,62205,51900,34910,20746,15172,12048,8386,
营业成本(万元),92904,74722,45045,31921,29402,49967,41657,27800,14901,11540,9576,6270,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),3768,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1319,1288,931,384,438,785,613,390,266,128,180,28,
销售费用(万元),4928,3091,2606,2720,3196,4398,4305,2685,1427,1071,588,655,
管理费用(万元),11631,10072,7708,5485,4678,5550,5129,4380,3780,1980,1370,1256,
财务费用(万元),4387,3369,2514,1880,1477,922,60,-556,235,388,351,184,
资产减值损失(万元),2588,1426,-576,813,-428,582,137,211,137,65,-17,-7,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),197,--,9,--,--,--,-10,-11,-7,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,-7,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),20445,12321,494,953,-147,5773,6083,4726,3628,2997,2125,958,
营业外收入(万元),753,272,1702,1061,2980,1422,627,600,53,343,141,1,
营业外支出(万元),95,145,12,70,139,24,111,104,45,76,32,32,
非流动资产处置损失(万元),--,--,7,21,0,5,98,47,--,74,0,30,
利润总额(万元),21102,12449,2184,1944,2694,7172,6599,5221,3635,3264,2234,927,
所得税费用(万元),4225,2122,651,475,586,1065,1103,819,438,461,324,313,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),16878,10326,1534,1469,2108,6106,5496,4403,3197,2803,1910,615,
归属于母公司所有者的净利润(万元),15944,9656,1827,1348,2213,6108,5496,4403,3197,2803,2016,616,
被合并方在合并前实现净利润(万元),--,--,--,--,2108,--,5496,--,--,0,0,0,
少数股东损益(万元),934,670,-293,121,-104,-1,--,--,--,0,-106,-2,
基本每股收益,0.28,0.26,0.06,0.05,0.08,0.44,0.4,0.32,0.45,0.5,0.44,0.45,
稀释每股收益,0.28,0.26,0.06,0.05,0.08,0.44,0.4,0.32,0.45,0.5,0.44,0.45,
