报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),137359,114582,107334,93974,92318,85466,74998,72109,
营业收入(万元),137359,114582,107334,93974,92318,85466,74998,72109,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),126116,103848,97602,84616,82250,76290,66600,65047,
营业成本(万元),105889,88185,82487,70463,66862,61180,53409,51290,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),4223,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),1399,1312,1115,611,514,558,487,404,
销售费用(万元),4449,3428,3394,2906,2651,2897,2894,3386,
管理费用(万元),8787,9944,9266,9331,9048,8187,7270,5572,
财务费用(万元),1116,886,696,1242,2364,3285,3173,4412,
资产减值损失(万元),252,93,644,63,810,183,-632,-18,
公允价值变动收益(万元),-26,-130,193,111,-305,77,-50,-75,
投资收益(万元),95,301,40,173,96,235,248,1181,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,18,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),11961,11441,9964,9642,9858,9488,8595,8168,
营业外收入(万元),85,707,1075,687,838,339,332,1590,
营业外支出(万元),44,100,205,206,261,205,260,197,
非流动资产处置损失(万元),--,--,34,9,58,31,126,21,
利润总额(万元),12002,12048,10833,10123,10435,9622,8668,9561,
所得税费用(万元),1795,2027,1780,1439,1598,1471,904,1386,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),10208,10021,9054,8684,8837,8151,7764,8176,
归属于母公司所有者的净利润(万元),10227,9873,8869,8510,8635,7987,7537,7248,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,-61,
少数股东损益(万元),-19,147,184,173,202,164,227,927,
基本每股收益,0.38,0.49,0.55,0.56,0.57,0.53,0.5,--,
稀释每股收益,0.38,0.49,0.55,0.56,0.57,0.53,0.5,--,
