报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),76532,61632,46179,35100,34931,32727,
营业收入(万元),76532,61632,46179,35100,34931,32727,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),61400,47379,38169,29749,27179,20569,
营业成本(万元),42568,32041,23501,15216,10805,7274,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),9702,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),401,367,318,198,26,17,
销售费用(万元),2460,2172,1956,2065,2189,2340,
管理费用(万元),4650,12643,12274,11867,13134,11029,
财务费用(万元),-85,-271,-84,-323,-318,-788,
资产减值损失(万元),1706,426,204,726,1343,697,
公允价值变动收益(万元),34,--,--,--,--,--,
投资收益(万元),1624,264,1257,1379,529,2206,
对联营企业和合营企业的投资收益(万元),1169,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),17256,14659,9265,6732,8281,14365,
营业外收入(万元),805,667,727,484,1026,172,
营业外支出(万元),2,4,3,1,1,13,
非流动资产处置损失(万元),--,--,--,--,--,--,
利润总额(万元),18060,15322,9988,7214,9305,14523,
所得税费用(万元),1282,1355,702,370,605,1176,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),16777,13968,9286,6844,8700,13347,
归属于母公司所有者的净利润(万元),15855,13167,9109,6866,8789,13347,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),922,801,177,-21,-89,--,
基本每股收益,0.41,0.37,0.3,0.25,0.33,0.49,
稀释每股收益,0.41,0.37,0.3,0.25,0.33,0.49,
