报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),29471,28596,28344,25379,27341,26895,24401,18945,
营业收入(万元),29471,28596,28344,25379,27341,26895,24401,18945,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),26225,24723,22555,19242,21630,21632,19156,15822,
营业成本(万元),19663,18301,16253,14093,16312,16275,14220,11189,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),1314,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),240,303,240,118,117,80,116,98,
销售费用(万元),3489,3133,3194,2787,3070,3220,3249,2299,
管理费用(万元),2124,3001,2824,2288,2024,1932,1827,1855,
财务费用(万元),-660,-32,17,-17,30,40,-21,66,
资产减值损失(万元),55,17,27,-28,78,86,-235,316,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),113,715,-15,-57,10,14,9,987,
对联营企业和合营企业的投资收益(万元),--,-53,-67,-71,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),3939,5183,5774,6080,5721,5278,5254,4110,
营业外收入(万元),20,268,382,290,272,416,316,88,
营业外支出(万元),12,63,42,6,19,121,18,3,
非流动资产处置损失(万元),--,--,0,1,4,17,--,--,
利润总额(万元),3946,5388,6114,6364,5974,5572,5552,4194,
所得税费用(万元),540,745,885,875,798,774,758,462,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),3407,4642,5228,5489,5176,4798,4794,3732,
归属于母公司所有者的净利润(万元),3597,4642,5228,5489,5176,4798,4794,3734,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-190,--,--,--,--,--,--,-3,
基本每股收益,0.41,0.54,0.76,0.84,0.8,0.74,0.74,0.57,
稀释每股收益,0.41,0.54,0.76,0.84,0.8,0.74,0.74,0.57,
