报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),1423979,1095951,943608,917857,833204,664702,555468,598905,396229,230519,
营业收入(万元),1423979,1095951,943608,917857,833204,664702,555468,598905,396229,230519,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),1021618,777142,661806,576723,530564,494388,368547,445184,282352,178578,
营业成本(万元),481370,316319,261277,224138,205347,233510,145226,194705,108907,66759,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4317,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),38737,31733,41392,60387,54417,32362,30095,37520,24037,13667,
销售费用(万元),170034,151383,120570,119689,105491,89816,80872,88547,71577,37047,
管理费用(万元),149096,136179,93508,74223,77335,83583,62563,88363,48781,28680,
财务费用(万元),153315,113184,87771,77250,80576,51874,43501,35906,28992,28903,
资产减值损失(万元),--,28344,57289,21036,7398,3244,6290,143,59,3522,
公允价值变动收益(万元),176701,199619,175403,100977,186228,--,111249,--,--,--,
投资收益(万元),22967,63390,13090,14647,-4585,725,4418,8947,-1956,604,
对联营企业和合营企业的投资收益(万元),18347,12926,13622,13273,2044,457,3124,747,-2044,610,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),613080,591643,470295,456757,484282,171038,302588,162668,111921,52545,
营业外收入(万元),3851,11225,11957,10960,12216,17038,9597,5104,1906,4822,
营业外支出(万元),14999,4265,2100,11207,16914,3469,908,3774,631,542,
非流动资产处置损失(万元),--,--,511,448,5880,--,25,--,36,21,
利润总额(万元),601932,598604,480152,456510,479585,184607,311276,163998,113195,56824,
所得税费用(万元),131387,170802,112808,122335,128893,54348,84211,42963,28646,14517,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),470545,427801,367344,334175,350692,130259,227065,121035,84549,42307,
归属于母公司所有者的净利润(万元),447741,407790,339718,322487,324305,135394,192051,119590,82524,39218,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,-36,--,--,--,
少数股东损益(万元),22804,20012,27626,11688,26386,-5136,35014,1444,2026,3088,
基本每股收益,1.2,1.13,0.94,0.96,1.08,0.45,0.64,0.4,--,--,
稀释每股收益,--,--,--,--,--,--,0.64,--,--,--,
