报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),170836,149920,122723,101879,80415,59441,
营业收入(万元),170836,149920,122723,101879,80415,59441,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),147647,131900,110623,93928,72563,57040,
营业成本(万元),119291,106965,89083,74193,59354,45155,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),6354,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),1192,1379,2010,3321,2694,1984,
销售费用(万元),8608,7036,4935,2771,2216,1831,
管理费用(万元),9827,11811,10866,10820,6988,6665,
财务费用(万元),-2255,-169,313,-55,-336,-264,
资产减值损失(万元),4628,4878,3415,2878,1648,1670,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),318,489,336,228,239,80,
对联营企业和合营企业的投资收益(万元),162,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),24643,18519,12437,8180,8091,2480,
营业外收入(万元),47,1030,819,429,441,283,
营业外支出(万元),199,41,155,36,--,--,
非流动资产处置损失(万元),--,--,25,--,--,--,
利润总额(万元),24490,19508,13100,8573,8532,2763,
所得税费用(万元),3395,2892,1840,1998,2076,662,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),21096,16616,11260,6575,6456,2101,
归属于母公司所有者的净利润(万元),21096,16616,11260,6575,6456,2101,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.72,1.46,1.04,0.7,--,--,
稀释每股收益,0.72,1.46,1.04,0.7,--,--,
