报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),61037,64777,51074,44157,42099,39961,37601,36998,
营业收入(万元),61037,64777,51074,44157,42099,39961,37601,36998,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),51265,53529,43030,38201,36644,34739,32685,32237,
营业成本(万元),41285,42589,33324,29302,27636,25574,23761,24157,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),2433,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),540,543,507,345,316,282,286,205,
销售费用(万元),3627,4306,3604,2794,2719,3223,2679,2891,
管理费用(万元),2820,5447,4641,4378,4321,4072,3984,3593,
财务费用(万元),-349,63,345,836,1223,1356,1862,1205,
资产减值损失(万元),910,582,608,546,429,231,113,185,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),1022,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),15296,12767,8044,5956,5455,5222,4916,4761,
营业外收入(万元),133,459,1623,1491,1468,1330,1089,835,
营业外支出(万元),108,97,33,16,149,52,72,31,
非流动资产处置损失(万元),--,--,19,4,61,0,32,8,
利润总额(万元),15320,13129,9634,7431,6774,6501,5934,5564,
所得税费用(万元),1607,1701,1201,914,807,822,750,685,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),13714,11428,8433,6517,5967,5678,5184,4879,
归属于母公司所有者的净利润(万元),13714,11428,8433,6517,5967,5678,5184,4879,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,
基本每股收益,1.14,1.9,1.74,1.45,1.33,1.27,1.16,1.09,
稀释每股收益,1.14,1.9,1.74,1.45,1.33,1.27,1.16,1.09,
