报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),544703,429381,345138,283073,281126,222998,177166,188684,182985,130269,118847,
营业收入(万元),544703,429381,345138,283073,281126,222998,177166,188684,182985,130269,118847,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),505186,399931,321871,269482,269141,215306,174148,173839,167480,120745,109828,
营业成本(万元),347221,270527,221675,189066,190617,174323,147168,152773,147065,104417,98491,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),18343,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),3081,2740,2340,1636,1547,1159,887,927,364,402,146,
销售费用(万元),99638,81340,60013,44550,48958,21029,11192,6986,7054,5823,3622,
管理费用(万元),36793,39192,38152,36129,29068,20707,18327,15370,12278,8376,7725,
财务费用(万元),-1557,7412,-4877,-2213,-1094,-2313,-3494,-2397,588,1262,-402,
资产减值损失(万元),1667,-1280,4568,314,44,401,68,180,131,465,246,
公允价值变动收益(万元),1099,13,1307,-188,-2870,1462,-110,415,1260,958,-3613,
投资收益(万元),-1783,9428,4797,6237,5632,1399,18,--,145,7,0,
对联营企业和合营企业的投资收益(万元),133,-40,-82,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),52252,39933,29371,19639,14747,10553,2926,15259,16911,10489,5406,
营业外收入(万元),413,990,2255,1425,1857,1811,907,709,587,500,323,
营业外支出(万元),245,582,610,284,236,173,191,47,83,163,225,
非流动资产处置损失(万元),--,--,199,150,177,87,119,14,0,0,0,
利润总额(万元),52419,40342,31015,20780,16369,12192,3643,15922,17416,10826,5504,
所得税费用(万元),8139,4795,4455,2575,2499,1753,949,2078,2108,1429,679,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),44281,35547,26560,18205,13870,10438,2694,13844,15308,9397,4826,
归属于母公司所有者的净利润(万元),43912,34518,25103,18055,14022,10435,2739,13844,15308,9397,4602,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),369,1029,1457,149,-152,4,-45,--,0,0,223,
基本每股收益,0.79,0.63,0.46,0.33,0.39,0.44,0.11,1.42,1.7,1.04,0.51,
稀释每股收益,0.77,0.62,0.45,0.33,0.39,0.44,0.11,1.42,1.7,1.04,0.51,
