报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),90950,70890,61188,40845,24127,14848,
营业收入(万元),90950,70890,61188,40845,24127,14848,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),79698,60337,52587,35972,21005,13041,
营业成本(万元),61597,47675,41984,28320,16736,9966,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),7136,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),589,440,430,211,140,83,
销售费用(万元),3621,2547,1662,1016,850,729,
管理费用(万元),6322,9167,8091,5670,2962,1988,
财务费用(万元),-576,-205,28,181,60,31,
资产减值损失(万元),1010,713,391,574,258,243,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),800,210,121,17,18,16,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),12526,11135,8723,4890,3141,1822,
营业外收入(万元),538,218,502,266,114,312,
营业外支出(万元),31,44,6,15,26,2,
非流动资产处置损失(万元),--,--,5,--,1,1,
利润总额(万元),13033,11310,9218,5142,3229,2132,
所得税费用(万元),1081,1209,1018,832,633,340,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),11952,10101,8200,4310,2596,1792,
归属于母公司所有者的净利润(万元),11355,10101,8200,4310,2596,1792,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),597,--,--,--,--,--,
基本每股收益,0.79,1.52,1.37,0.72,--,--,
稀释每股收益,0.79,1.52,1.37,0.72,--,--,
