报告日期,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),4029084,2827610,3976553,3292616,2698655,
营业收入(万元),4029084,2827610,3976553,3292616,2698655,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),4024617,2803722,3965620,3133728,2583025,
营业成本(万元),3847491,2617694,3667754,2876944,2403241,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),--,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),10178,10531,42336,38927,13834,
销售费用(万元),15389,14067,53285,54252,44279,
管理费用(万元),106677,117373,118610,127027,87504,
财务费用(万元),44218,44178,61141,34526,21366,
资产减值损失(万元),664,-120,22493,2051,12800,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),--,100,300,800,-535,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),4466,23988,11234,159688,115095,
营业外收入(万元),9231,7243,1344,4423,3214,
营业外支出(万元),1163,8426,4804,6445,1469,
非流动资产处置损失(万元),--,--,--,--,--,
利润总额(万元),12535,22805,7773,157666,116840,
所得税费用(万元),157,12935,-19017,43111,37509,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),12378,9870,26790,114555,79331,
归属于母公司所有者的净利润(万元),12358,9690,26373,113954,76938,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),21,180,417,601,2393,
基本每股收益,0.13,0.11,0.29,1.24,0.83,
稀释每股收益,0.13,0.11,0.29,1.24,0.83,
